"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"685",685,685,"Otu132","Otu21",0.985495027198554,0.00721814480224391,0.986456556223998,0.934959349593496,7.001200306947,0.0000000000025378,0.0000000000992,"JEE",50710,9319,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu21_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu21","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"686",686,686,"Otu132","Otu24",0.993915120604702,0.00750012228949306,0.992753623188406,1,-0.81130402417863,0.41719,0.803,"JEE",25401,9319,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu24_Lactobacillales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu24","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"687",687,687,"Otu132","Otu25",0.984060355272028,0.00840019871400187,0.988142292490119,0.959349593495935,2.94168776446964,0.0032643,0.0314,"JEE",45776,9319,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu25_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu25","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"688",688,688,"Otu132","Otu26",0.997948717948718,0.00531916774833476,1,1,-0.385639661754267,0.69976,0.85,"JEE",2747,9319,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu26_Acholeplasmatales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu26","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","depleted","unchanged"
"689",689,689,"Otu132","Otu27",0.995709074327405,0.00784456645567244,1,1,-0.546993348433145,0.58438,0.837,"JEE",7118,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu27_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu27","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","depleted","unchanged"
"690",690,690,"Otu132","Otu28",0.983757702045331,0.00834463000310545,0.98371335504886,0.993548387096774,-1.1732916915189,0.24068,0.669,"JEE",24484,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu28_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu28","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"691",691,691,"Otu132","Otu29",0.989001282355509,0.0091876493449607,0.988700564971751,0.988700564971751,0.0327306117666507,0.97389,0.979,"JEE",28902,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu29_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu29","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"692",692,692,"Otu132","Otu3",0.981339644795743,0.00422781852814242,0.980952380952381,0.990566037735849,-2.18230581059503,0.029087,0.177,"JEE",95453,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu3_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu3","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"693",693,693,"Otu132","Otu30",0.990886287625418,0.00868820738868068,0.989130434782609,1,-1.04897500334253,0.29419,0.717,"JEE",20455,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu30_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu30","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","unchanged","unchanged"
"694",694,694,"Otu132","Otu31",0.990925528042924,0.0105639638066159,0.98876404494382,0.977272727272727,1.29239374728327,0.19622,0.612,"JEE",45672,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu31_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu31","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"695",695,695,"Otu132","Otu32",0.987620130043902,0.00598752088019763,0.987648149051358,1,-2.06761198896889,0.038677,0.215,"JEE",42205,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu32_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu32","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"696",696,696,"Otu132","Otu33",0.98920767616827,0.0104934792002645,0.993055555555556,0.971631205673759,1.6749897873784,0.093936,0.403,"JEE",37799,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu33_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu33","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","depleted","unchanged"
"697",697,697,"Otu132","Otu34",0.988996319319262,0.0107706757109498,0.992424242424242,1,-1.02163327316147,0.30695,0.734,"JEE",34209,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Otu34_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu34","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"698",698,698,"Otu132","Otu36",0.990244405742302,0.00964187751193554,0.989247311827957,1,-1.0117940458818,0.31164,0.738,"JEE",24129,9319,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu36_Lactobacillales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu36","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"699",699,699,"Otu132","Otu37",0.985196490192589,0.0039871754217834,0.98469387755102,1,-3.71278116496563,0.00020499,0.00283,"JEE",77209,9319,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu37_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu37","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"700",700,700,"Otu132","Otu39",0.986218290298177,0.00968639981353488,0.986754966887417,1,-1.42278968111205,0.1548,0.534,"JEE",30920,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu39","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"701",701,701,"Otu132","Otu4",0.985534634007576,0.00817259364416696,0.98876404494382,0.992537313432836,-0.856849089793902,0.39153,0.79,"JEE",95884,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu4","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","depleted","unchanged"
"702",702,702,"Otu132","Otu41",0.993074581430746,0.0113771464238445,1,1,-0.608713143986591,0.54271,0.837,"JEE",10982,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu41","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"703",703,703,"Otu132","Otu43",0.983808442680263,0.0111947296556065,0.982758620689655,1,-1.4463553670211,0.14808,0.523,"JEE",30084,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu43_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu43","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","depleted","unchanged"
"704",704,704,"Otu132","Otu44",0.992507435369481,0.0085284351204644,0.99468085106383,1,-0.87853920733248,0.37965,0.781,"JEE",37523,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu44_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu44","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"705",705,705,"Otu132","Otu46",0.990732245101177,0.00822059727886371,0.990476190476191,1,-1.12738218215013,0.25958,0.688,"JEE",6786,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu46","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"706",706,706,"Otu132","Otu47",0.994657973003889,0.00731056509177861,1,0.908045977011494,11.8475104051529,0.000000000000000000000000000000022168,0.00000000000000000000000000000201,"JEE",11926,9319,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu47","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","unchanged","unchanged"
"707",707,707,"Otu132","Otu49",0.989727985660707,0.0122413599332629,0.991071428571429,1,-0.839123626402075,0.4014,0.797,"JEE",17176,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu49_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu49","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","unchanged","unchanged"
"708",708,708,"Otu132","Otu5",0.998305084745763,0.0051716707903282,1,0.96551724137931,6.33989375885459,0.00000000022992,0.00000000721,"JEE",3684,9319,TRUE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu5_Erysipelotrichales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu5","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","unchanged","unchanged"
"709",709,709,"Otu132","Otu50",0.994705410017063,0.00695952253102949,1,1,-0.760769141752266,0.44679,0.81,"JEE",19128,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu50_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu50","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","depleted","unchanged"
"710",710,710,"Otu132","Otu52",0.992468234909094,0.00852808309034835,0.991379310344828,0.982608695652174,1.15612607809587,0.24763,0.677,"JEE",37916,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu52_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu52","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"711",711,711,"Otu132","Otu53",0.989045190390445,0.00849794154031944,0.992248062015504,1,-1.28911331733436,0.19736,0.612,"JEE",46555,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu53_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu53","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"712",712,712,"Otu132","Otu54",0.989031195115951,0.0064734526480706,0.989749324387289,0.986301369863014,0.421695407589201,0.67325,0.85,"JEE",20662,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu54_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu54","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"713",713,713,"Otu132","Otu55",0.995959595959596,0.00681479462286066,1,1,-0.592887132188882,0.55326,0.837,"JEE",1400,9319,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu55_Eggerthellales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu55","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","depleted","unchanged"
"714",714,714,"Otu132","Otu6",0.983192485966572,0.00304323746395739,0.983234714003945,0.998056365403304,-4.88423253616342,0.0000010383,0.0000224,"JEE",248199,9319,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu6_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu6","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"715",715,715,"Otu132","Otu60",0.995276945276945,0.00794516013153485,1,1,-0.59445683219254,0.55221,0.837,"JEE",40134,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu60_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu60","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"716",716,716,"Otu132","Otu63",0.992921348314607,0.00857587944843244,1,1,-0.825414084696249,0.40914,0.797,"JEE",22275,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu63_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu63","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","unchanged","unchanged"
"717",717,717,"Otu132","Otu64",0.989825853050918,0.0104073758259214,0.991379310344828,1,-0.977590039915855,0.32828,0.754,"JEE",6636,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu64_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu64","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","enriched","unchanged"
"718",718,718,"Otu132","Otu65",0.99774011299435,0.00586010006172474,1,1,-0.385639661754273,0.69976,0.85,"JEE",1235,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu65_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu65","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","unchanged","unchanged"
"719",719,719,"Otu132","Otu66",0.991696169616962,0.00835839642665113,0.99009900990099,0.98,1.39933176412499,0.16171,0.547,"JEE",11728,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","Otu66_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu66","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"720",720,720,"Otu132","Otu68",0.996334348046677,0.00717853509396721,1,1,-0.51064066767659,0.6096,0.84,"JEE",2101,9319,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu68_Acholeplasmatales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu68","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","enriched","unchanged"
"721",721,721,"Otu132","Otu7",0.984504261946895,0.00570777126332896,0.983412322274882,0.897172236503856,15.3005475191561,0.000000000000000000000000000000000000000000000000000075816,0.000000000000000000000000000000000000000000000000012,"JEE",99247,9319,TRUE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu7_Erysipelotrichales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#377EB8'>Otu7","<b style='color:#377EB8'>Otu132","Donor Taxa","Donor Taxa","enriched","unchanged"
"722",722,722,"Otu132","Otu70",0.992849846782431,0.00813906822953849,0.99438202247191,0.953488372093023,4.83611558219357,0.000001324,0.0000276,"JEE",20784,9319,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu70_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu70","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"723",723,723,"Otu132","Otu71",0.998412698412698,0.00484331074014866,1,1,-0.327730693416723,0.74312,0.85,"JEE",2737,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu71_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu71","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"724",724,724,"Otu132","Otu73",0.995602339181286,0.00723013340379675,1,1,-0.608240619240051,0.54303,0.837,"JEE",4053,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu73_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu73","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"725",725,725,"Otu132","Otu74",0.997354497354497,0.00601665113951513,1,1,-0.439696865275767,0.66016,0.847,"JEE",4995,9319,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu74_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu74","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
"726",726,726,"Otu132","Otu77",0.991846730610059,0.010433339573799,0.994736842105263,1,-0.781463052387961,0.43453,0.807,"JEE",5384,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Otu77_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu77","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","enriched","unchanged"
"727",727,727,"Otu132","Otu78",0.995470813279032,0.00826605867662623,1,1,-0.547925788837512,0.58374,0.837,"JEE",12133,9319,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu78_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu78","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","enriched","unchanged"
"728",728,728,"Otu132","Otu8",0.997354497354497,0.00601665113951513,1,1,-0.439696865275767,0.66016,0.847,"JEE",1526,9319,FALSE,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Otu8_Verrucomicrobiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#E41A1C'>Otu8","<b style='color:#377EB8'>Otu132","Recipient Taxa","Donor Taxa","depleted","unchanged"
"729",729,729,"Otu132","Otu80",0.994059948490328,0.00875327377888605,1,1,-0.678609130677463,0.49739,0.823,"JEE",6775,9319,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu80_Acholeplasmatales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","<b style='color:#828382'>Otu80","<b style='color:#377EB8'>Otu132","Shared Taxa","Donor Taxa","unchanged","unchanged"
