#OTU ID	bulk16SV4s10	bulk16SV4s11	bulk16SV4s12	bulk16SV4s13	bulk16SV4s14	bulk16SV4s15	bulk16SV4s16	bulk16SV4s17	bulk16SV4s1	bulk16SV4s2	bulk16SV4s3	bulk16SV4s4	bulk16SV4s5	bulk16SV4s6	bulk16SV4s7	bulk16SV4s8	bulk16SV4s9	HMP206534	HMP206536	HMP206538	HMP206547	HMP206548	HMP206561	HMP206562	HMP206563	HMP206564	HMP206569	HMP206570	HMP206571	HMP206572	HMP206603	HMP206604	HMP206605	HMP206608	HMP206609	HMP206614	HMP206615	HMP206616	HMP206617	HMP206618	HMP206619	HMP206620	HMP206621	HMP206622	HMP206623	HMP206624	HMP206625	HMP206626	HMP206627	HMP206628	HMP206629	HMP206630	HMP206635	HMP206636	HMP206643	HMP206644	HMP206645	HMP206646	HMP206647	HMP206648	HMP206655	HMP206656	HMP206657	HMP206658	HMP206659	HMP206660	HMP206667	HMP206668	HMP206669	HMP206670	HMP206671	HMP206672	HMP206673	HMP206675	HMP206676	HMP206677	HMP206678	HMP206681	HMP206682	HMP206683	HMP206684	HMP206695	HMP206700	HMP206701	HMP206702	HMP206703	HMP206704	HMP206708	HMP206709	HMP206710	HMP206711	HMP206712	HMP206713	HMP206718	HMP206719	HMP206720	HMP206721	HMP206723	HMP206724	HMP206725	HMP206726	HMP206727	HMP206728	HMP206729	HMP206730	HMP206731	HMP206732	HMP206733	HMP206734	HMP206738	HMP206739	HMP206740	HMP206741	HMP206742	HMP206743	HMP206746	HMP206747	HMP206750	HMP206751	HMP206752	HMP206753	HMP206754	HMP206755	HMP206756	HMP206757	HMP206758	HMP206761	HMP206762	HMP206766	HMP206767	HMP206768	HMP206769	HMP206770	HMP214994	HMP214995	HMP215003	HMP215004	HMP215007	HMP215008	HMP215009	HMP215010	HMP215023	HMP215048	HMP215049	HMP215050	HMP215055	HMP215056	HMP215057	HMP215058	HMP215061	HMP215062	HMP215067	HMP215074	HMP215075	HMP215076	HMP215077	HMP215080	HMP215084	HMP215085	HMP219633	HMP219634	HMP219637	HMP219638	HMP219643	HMP219644	HMP219645	HMP219646	HMP219651	HMP219652	HMP219653	HMP219654	HMP219655	HMP219656	HMP219657	HMP219658	HMP219659	HMP219668	HMP219669	HMP219670	HMP219675	HMP219676	HMP219691	HMP219692	HMP219693	HMP222170	HMP222171	HMP224323	HMP224324	HMP224325	HMP224326	HMP224327	HMP224328	HMP224330	HMP224844	HMP224845
Otu636	6	0	17	0	1	0	3	4	6	2	22	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	1	0	0	0	0	0	0	0	0	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu453	7	53	212	0	0	0	0	5	121	2	7	1	18	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu319	13	5	0	0	0	35	58	0	1	0	2	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	23	0	0	0	0	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	31	0	0	6	0	13	32	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	7	29	0	0	0	0	0	0	88	63	20	0	0	13	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	1	43	69	0	0	0	0	121	0	91	57	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
Otu689	4	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	0	6	19	11	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	15	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu374	8	1	0	0	0	0	0	7	1	0	3	0	5	5	0	0	14	0	0	0	0	0	0	7	66	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	8	17	69	84	0	0	21	13	0	0	0	3	0	3	0	0	0	0	3	5	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	4	0	0	2	0	2	0	0	2	0	0	0	0	35	0	0	25	0	0	0	77	22	0	0	101	75	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0
Otu891	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu432	7	16	5	11	19	6	4	12	8	0	46	1	5	0	1	11	2	0	0	2	0	0	0	3	0	0	2	1	0	0	0	0	10	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	12	0	0	13	8	24	0	0	11	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	5	4	0	0	0	0	0	0	0	0	7	4	0	0	0	0	4	0	0	0	3	5	0	0	0	3	0	0	4	5	0	0	2	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	4	5	0	19	10	0	0	0	2	0	16	40	0	0	0	0	7	0	0	0	9	5	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu631	5	24	9	1	0	0	5	0	3	1	5	2	3	0	3	18	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	5	0	4	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0	25	9	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Otu193	15	0	6	0	0	0	0	10	4	0	5	2	11	6	5	14	3	0	0	0	0	0	35	25	146	17	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	8	0	0	1	0	1	0	0	29	33	0	0	9	11	304	397	0	0	71	80	0	0	0	2	30	35	0	2	0	0	0	0	0	0	25	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7	0	17	0	0	0	0	46	16	40	53	7	0	200	244	20	0	0	0	104	101	0	14	70	0	0	0	125	40	0	0	90	75	0	0	0	0	6	17	0	0	0	0	0	0	0	3	0	80	68	22	9	0	0	0
Otu219	1	169	0	109	0	0	1	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	15	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	188	0	0	0	0	0	0	411	130	0	0	0	0	43	49	0	0	0	0	155	288	0	0	0	0	0	0	0	0	0	0	36	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu169	10	18	0	47	100	1	102	0	3	0	30	6	25	0	0	2	0	208	181	94	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	31	11	0	0	0	0	0	0	0	0	2	0	0	0	29	40	0	0	0	0	3	0	196	235	14	20	0	0	1	0	0	0	0	0	32	16	1	224	286	32	37	80	78	1	0	0	0	0	0	0	0	0	0	0	2	0	21	0	0	49	723	346	8	1	54	30	165	0	31	13	0	6	0	0	0	0	0	15	5	9	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	42	0	0	47	52	3	13	0	0	0
Otu317	5	0	114	0	0	0	79	0	6	0	300	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	35	0	0	0	0	0	0	0	0	0	0	125	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	53	0	107	0	0	0	0	82	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu44	10	126	23	22	83	0	1	38	16	2	14	8	9	0	0	0	51	0	1	1	0	0	0	24	0	0	581	487	133	94	681	7	10	95	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	107	0	1	0	0	0	0	0	157	0	176	351	0	0	0	0	0	728	0	0	202	9	0	4	3	0	0	0	0	0	0	0	0	55	51	58	157	0	0	139	97	744	661	483	518	0	1	22	50	82	72	0	0	69	77	29	40	63	93	154	161	32	35	283	178	286	276	101	49	2	1853	862	0	0	0	0	308	75	0	0	14	2	1	15	4	0	0	19	14	0	0	0	0	2990	3682	151	20	0	9	341	3	80	124	23	17	0	0	0	1	2	735	18	0	38	36	13	10	0	1	159	56	1	0	0	0	205	188	0	2	891	0	0	5	16	66	46	10	21	20	61	39	157	205
Otu596	7	0	0	0	0	11	0	0	9	0	72	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	30	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu326	6	7	3	0	0	0	15	0	11	0	18	9	15	0	15	29	7	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	3	0	0	0	0	2	19	48	0	0	34	25	3	7	0	0	26	19	0	0	7	1	0	9	0	0	50	0	0	0	0	0	0	15	11	0	0	2	0	0	21	0	0	0	28	32	0	7	0	0	67	60	30	14	55	1	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	27	8	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	4	2	8	2	1	12	69	117
Otu408	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu183	7	0	87	69	2	33	36	0	54	1	196	12	30	0	40	199	91	1	0	0	0	2	0	66	16	0	43	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	60	17	0	0	40	173	0	0	25	0	90	55	0	0	0	0	0	114	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	24	45	2	0	0	0	0	0	0	0	13	15	0	0	0	0	67	72	0	0	83	92	0	0	5	16	71	74	0	0	0	0	27	31	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	171	93	0	49	0	0	0	0	67	25	0	0	98	0	6	0	0	12	0	0	27	74	0	0	47	0	0	0	104	77	0	0	118	77	0	0	0	0	95	92	0	0	0	0	0	26	34	2	0	108	132	0	0	0	0	93
Otu1031	3	5	1	0	5	0	2	1	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Otu866	3	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	39	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu101	10	6	35	81	1	1	144	71	0	0	0	0	0	136	0	0	140	0	0	0	0	0	0	14	123	0	199	320	0	0	0	25	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	90	23	0	0	0	0	0	111	98	48	0	68	29	0	0	0	0	0	0	0	0	0	23	27	0	0	0	2	383	99	0	0	0	0	0	0	351	222	33	26	306	115	329	547	313	231	0	0	223	191	42	50	0	0	27	9	1	0	256	637	0	3	0	0	526	211	66	146	0	0	359	433	400	1	0	0	0	177	54	0	0	142	0	0	0	0	188	43	78	67	0	0	0	0	0	0	71	35	32	73	201	0	0	1	0	2	0	0	6	12	0	230	113	263	0	0	174	29	0	0	79	11	0	0	0	0	123	105	0	0	51	0	0	31	4	0	0	4	12	0	7	195	67	131
Otu842	22	1	0	0	0	0	0	1	7	1	2	14	3	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu944	3	6	0	2	3	2	5	0	1	0	2	0	0	0	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu393	1	13	0	2	2	0	0	3	0	0	6	1	4	0	0	0	2	3	0	11	0	0	0	0	22	0	15	12	0	0	0	8	0	9	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	12	0	27	0	0	0	0	0	0	21	90	0	0	0	19	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	5	0	0	0	0	0	0	0	0	0	0	10	1	0	0	1	1	97	61	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	6	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	23	0	0	0	24	0	0	0	25	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu97	3	2	0	2	1221	0	0	0	2958	25	6231	478	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	1	0	0	235	88	0	0	0	0	0	5	0	30	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu971	2	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	1	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1681	6	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu459	1	0	0	0	0	0	0	0	2	0	1	1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	11	0	6	7	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	10	0	0	0	0	0	0	4	11	0	0	0	0	5	2	11	6	0	0	15	12	0	0	0	0	2	2	2	0	0	0	8	5	1	2	0	0	6	1	0	0	4	28	23	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	2	5	5	2	6	0	0	0	0	0	0	0	0	0	7	0	0	14	25	0	0	2	0	0	0	0	0	0
Otu725	5	1	4	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	7	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu547	3	0	2	0	7	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	29	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	47	0	0	0	0	0	10	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu548	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	42	54	0	0	0	0	0	0	0	0	0	0	2	10	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	2	0	0	0	0	0	0	0	49	14	0	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1612	1	0	0	0	0	0	0	0	6	0	1	4	0	0	0	2	0	0	0	0	0	0	0	3	0	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	7	1	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	7	15	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	41	10	0	3	2	42	0	1	63	2	8	19	3	8	13	65	1	7	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	4	0	0	6	0	0	2	0	0	0	6	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	6	3	0	0	0	0	0	0	1	0	35	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	18
Otu81	11	0	0	0	0	0	1	2	2	1	2	0	0	3	1	1	0	113	94	186	9	26	1	1	196	5	11	9	46	72	62	0	82	22	4	1	3	0	34	0	0	0	0	5	3	0	0	16	0	0	29	51	110	0	40	22	0	12	25	0	34	60	3	0	0	3	301	0	4	28	0	0	39	10	0	178	35	0	0	6	1	6	438	16	0	209	80	38	3	65	39	32	41	51	124	9	14	0	32	33	21	52	90	1376	1	28	5	9	11	0	0	0	5	29	36	123	59	147	6	113	44	139	1	0	32	90	18	19	473	164	0	0	123	15	27	100	34	279	92	104	5	0	39	0	2	50	56	0	1	9	9	5	79	109	47	238	188	142	0	15	17	0	0	11	92	11	12	7	1	7	5	21	25	266	18	0	11	50	14	1711	1893	106	0	0	9	3	23	4	85	10	43	82	15	1	6
