seqid,ZOTU,count,rel_ab,spike_count,abs_ab,mouse_type,polysacc,replicate,order,family,genus
psac02.001,Otu1869,0,0,20914,0,EC,amylopectin,1,Veillonellales,Veillonellaceae,Dialister
psac02.001,Otu1015,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu786,0,0,20914,0,EC,amylopectin,1,Erysipelotrichales,Erysipelotrichaceae,Massilimicrobiota
psac02.001,Otu1691,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1114,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1972,0,0,20914,0,EC,amylopectin,1,Pseudomonadales,Pseudomonadaceae,Pseudomonas
psac02.001,Otu1317,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1695,0,0,20914,0,EC,amylopectin,1,Pseudomonadales,Pseudomonadaceae,Pseudomonas
psac02.001,Otu1854,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2037,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1551,1,2.4679170779861795e-4,20914,4.78148608587549e-5,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1556,0,0,20914,0,EC,amylopectin,1,Pseudomonadales,Moraxellaceae,Acinetobacter
psac02.001,Otu1873,0,0,20914,0,EC,amylopectin,1,Burkholderiales,Comamonadaceae,Polaromonas
psac02.001,Otu1988,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Prevotellaceae,Prevotella
psac02.001,Otu1672,0,0,20914,0,EC,amylopectin,1,Burkholderiales,Oxalobacteraceae,Massilia
psac02.001,Otu2069,0,0,20914,0,EC,amylopectin,1,Fusobacteriales,Fusobacteriaceae,Fusobacterium
psac02.001,Otu1764,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1226,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1364,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1401,1,2.4679170779861795e-4,20914,4.78148608587549e-5,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2113,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1166,4,9.871668311944718e-4,20914,1.912594434350196e-4,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1180,1,2.4679170779861795e-4,20914,4.78148608587549e-5,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1292,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1589,0,0,20914,0,EC,amylopectin,1,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.001,Otu1615,0,0,20914,0,EC,amylopectin,1,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.001,Otu1456,0,0,20914,0,EC,amylopectin,1,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.001,Otu2071,0,0,20914,0,EC,amylopectin,1,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.001,Otu1822,0,0,20914,0,EC,amylopectin,1,Pseudomonadales,Moraxellaceae,Acinetobacter
psac02.001,Otu1363,0,0,20914,0,EC,amylopectin,1,Clostridiales,Peptostreptococcaceae,Paraclostridium
psac02.001,Otu2023,0,0,20914,0,EC,amylopectin,1,Clostridiales,Lachnospiraceae,Coprococcus
psac02.001,Otu1216,1,2.4679170779861795e-4,20914,4.78148608587549e-5,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1923,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1967,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1604,4,9.871668311944718e-4,20914,1.912594434350196e-4,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1560,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1266,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu620,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Odoribacteraceae,Butyricimonas
psac02.001,Otu1757,0,0,20914,0,EC,amylopectin,1,Rhizobiales,Methylobacteriaceae,Methylobacterium
psac02.001,Otu1806,0,0,20914,0,EC,amylopectin,1,Coriobacteriales,Coriobacteriaceae,Collinsella
psac02.001,Otu1383,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1564,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1788,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1316,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1928,3,7.403751233958539e-4,20914,1.434445825762647e-4,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1761,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1673,1,2.4679170779861795e-4,20914,4.78148608587549e-5,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1463,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1620,1,2.4679170779861795e-4,20914,4.78148608587549e-5,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1562,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2190,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2193,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1644,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1073,0,0,20914,0,EC,amylopectin,1,Clostridiales,Lachnospiraceae,Falcatimonas
psac02.001,Otu935,0,0,20914,0,EC,amylopectin,1,Lactobacillales,Streptococcaceae,Streptococcus
psac02.001,Otu1892,0,0,20914,0,EC,amylopectin,1,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.001,Otu2064,0,0,20914,0,EC,amylopectin,1,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.001,Otu1980,0,0,20914,0,EC,amylopectin,1,Clostridiales,Peptostreptococcaceae,Paeniclostridium
psac02.001,Otu1591,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2041,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1979,0,0,20914,0,EC,amylopectin,1,Enterobacterales,Erwiniaceae,Mixta
psac02.001,Otu1799,0,0,20914,0,EC,amylopectin,1,Micrococcales,Micrococcaceae,Micrococcus
psac02.001,Otu1784,0,0,20914,0,EC,amylopectin,1,Neisseriales,Neisseriaceae,Neisseria
psac02.001,Otu2046,0,0,20914,0,EC,amylopectin,1,Flavobacteriales,Weeksellaceae,Chryseobacterium
psac02.001,Otu2181,0,0,20914,0,EC,amylopectin,1,Enterobacterales,Enterobacteriaceae,Klebsiella
psac02.001,Otu1809,0,0,20914,0,EC,amylopectin,1,Enterobacterales,Pectobacteriaceae,Pectobacterium
psac02.001,Otu1625,0,0,20914,0,EC,amylopectin,1,Pseudonocardiales,Pseudonocardiaceae,Prauserella
psac02.001,Otu1767,0,0,20914,0,EC,amylopectin,1,Rubrobacterales,Rubrobacteraceae,Rubrobacter
psac02.001,Otu2019,0,0,20914,0,EC,amylopectin,1,Pseudomonadales,Pseudomonadaceae,Azotobacter
psac02.001,Otu1977,0,0,20914,0,EC,amylopectin,1,Bacillales,Bacillaceae_2,Salinibacillus
psac02.001,Otu1858,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1896,3,7.403751233958539e-4,20914,1.434445825762647e-4,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1703,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2013,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2042,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2056,0,0,20914,0,EC,amylopectin,1,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.001,Otu2160,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Prevotellaceae,Prevotella
psac02.001,Otu1759,1,2.4679170779861795e-4,20914,4.78148608587549e-5,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1476,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1352,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1877,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1975,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1649,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1633,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2076,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1986,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2014,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2088,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1354,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2080,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1912,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1839,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu1771,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.001,Otu2178,0,0,20914,0,EC,amylopectin,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.002,Otu13,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu114,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu6,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu129,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Lachnospira
psac02.002,Otu8,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Paramuribaculum
psac02.002,Otu119,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Flintibacter
psac02.002,Otu62,0,0,29808,0,EC,amylopectin,2,Lactobacillales,Lactobacillaceae,Lactobacillus
psac02.002,Otu67,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.002,Otu9,18,0.007033997655334115,29808,6.038647342995169e-4,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Phocaeicola
psac02.002,Otu11,0,0,29808,0,EC,amylopectin,2,Verrucomicrobiales,Akkermansiaceae,Akkermansia
psac02.002,Otu123,0,0,29808,0,EC,amylopectin,2,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.002,Otu121,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Clostridium_IV
psac02.002,Otu126,3,0.0011723329425556857,29808,1.0064412238325282e-4,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.002,Otu3,3,0.0011723329425556857,29808,1.0064412238325282e-4,EC,amylopectin,2,Lactobacillales,Lactobacillaceae,Ligilactobacillus
psac02.002,Otu5,44,0.017194216490816726,29808,0.0014761137949543747,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.002,Otu418,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.002,Otu46,0,0,29808,0,EC,amylopectin,2,Lactobacillales,Lactobacillaceae,Limosilactobacillus
psac02.002,Otu10,3,0.0011723329425556857,29808,1.0064412238325282e-4,EC,amylopectin,2,Lactobacillales,Lactobacillaceae,Lactobacillus
psac02.002,Otu95,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.002,Otu22,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.002,Otu30,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.002,Otu83,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Ruminococcus2
psac02.002,Otu205,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Flintibacter
psac02.002,Otu191,0,0,29808,0,EC,amylopectin,2,Burkholderiales,Sutterellaceae,Parasutterella
psac02.002,Otu581,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Kineothrix
psac02.002,Otu61,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Lawsonibacter
psac02.002,Otu138,0,0,29808,0,EC,amylopectin,2,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
psac02.002,Otu32,0,0,29808,0,EC,amylopectin,2,Lactobacillales,Lactobacillaceae,Ligilactobacillus
psac02.002,Otu242,0,0,29808,0,EC,amylopectin,2,Clostridiales,Clostridiaceae_4,Anaerosolibacter
psac02.002,Otu136,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Marvinbryantia
psac02.002,Otu515,0,0,29808,0,EC,amylopectin,2,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus
psac02.002,Otu78,0,0,29808,0,EC,amylopectin,2,Deferribacterales,Deferribacteraceae,Mucispirillum
psac02.002,Otu194,0,0,29808,0,EC,amylopectin,2,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.002,Otu50,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.002,Otu1062,0,0,29808,0,EC,amylopectin,2,Lactobacillales,Streptococcaceae,Streptococcus
psac02.002,Otu168,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Mordavella
psac02.002,Otu406,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.002,Otu447,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Flintibacter
psac02.002,Otu318,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Blautia
psac02.002,Otu14,15,0.005861664712778429,29808,5.03220611916264e-4,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.002,Otu111,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Blautia
psac02.002,Otu97,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Flavonifractor
psac02.002,Otu20,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.002,Otu355,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.002,Otu187,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Ruminococcus
psac02.002,Otu321,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Acetatifactor
psac02.002,Otu148,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Clostridium_XlVa
psac02.002,Otu641,0,0,29808,0,EC,amylopectin,2,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.002,Otu172,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Clostridium_XlVa
psac02.002,Otu19,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu304,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Phocea
psac02.002,Otu236,0,0,29808,0,EC,amylopectin,2,Clostridiales,Clostridiaceae_2,Alkaliphilus
psac02.002,Otu334,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Enterocloster
psac02.002,Otu17,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu178,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Vallitalea
psac02.002,Otu243,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Faecalicatena
psac02.002,Otu500,0,0,29808,0,EC,amylopectin,2,Clostridiales,Peptostreptococcaceae,Filifactor
psac02.002,Otu170,0,0,29808,0,EC,amylopectin,2,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.002,Otu667,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Roseburia
psac02.002,Otu130,0,0,29808,0,EC,amylopectin,2,Clostridiales,Clostridiaceae_2,Alkaliphilus
psac02.002,Otu230,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Anaerostipes
psac02.002,Otu48,0,0,29808,0,EC,amylopectin,2,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
psac02.002,Otu299,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Clostridium_XlVa
psac02.002,Otu1127,0,0,29808,0,EC,amylopectin,2,Kiloniellales,Kiloniellaceae,Aestuariispira
psac02.002,Otu162,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.002,Otu237,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Papillibacter
psac02.002,Otu7,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Paramuribaculum
psac02.002,Otu354,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Faecalicatena
psac02.002,Otu1124,0,0,29808,0,EC,amylopectin,2,Clostridiales,Christensenellaceae,Christensenella
psac02.002,Otu431,0,0,29808,0,EC,amylopectin,2,Bacillales,Staphylococcaceae,Staphylococcus
psac02.002,Otu635,0,0,29808,0,EC,amylopectin,2,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus
psac02.002,Otu77,2,7.815552950371239e-4,29808,6.709608158883521e-5,EC,amylopectin,2,Bacteroidales,Barnesiellaceae,Muribaculum
psac02.002,Otu25,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu268,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Enterocloster
psac02.002,Otu375,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.002,Otu42,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Barnesiella
psac02.002,Otu56,2,7.815552950371239e-4,29808,6.709608158883521e-5,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Phocaeicola
psac02.002,Otu293,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Dysosmobacter
psac02.002,Otu16,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu465,0,0,29808,0,EC,amylopectin,2,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus
psac02.002,Otu906,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis
psac02.002,Otu40,25,0.009769441187964049,29808,8.387010198604402e-4,EC,amylopectin,2,Lactobacillales,Enterococcaceae,Enterococcus
psac02.002,Otu456,0,0,29808,0,EC,amylopectin,2,Erysipelotrichales,Erysipelotrichaceae,Longibaculum
psac02.002,Otu561,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Ruminococcus2
psac02.002,Otu2,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Prevotellaceae,Prevotella
psac02.002,Otu43,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Duncaniella
psac02.002,Otu1325,0,0,29808,0,EC,amylopectin,2,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.002,Otu106,0,0,29808,0,EC,amylopectin,2,Clostridiales,Eubacteriaceae,Eubacterium
psac02.002,Otu4,2,7.815552950371239e-4,29808,6.709608158883521e-5,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Duncaniella
psac02.002,Otu88,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu79,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Duncaniella
psac02.002,Otu116,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Merdimonas
psac02.002,Otu202,7,0.0027354435326299334,29808,2.3483628556092325e-4,EC,amylopectin,2,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella
psac02.002,Otu44,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu41,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu63,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Paramuribaculum
psac02.002,Otu24,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu29,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Barnesiellaceae,Barnesiella
psac02.002,Otu72,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Rikenellaceae,Alistipes
psac02.002,Otu229,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Porphyromonadaceae,Falsiporphyromonas
psac02.002,Otu31,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu33,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu23,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.002,Otu45,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu149,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Porphyromonadaceae,Alistipes
psac02.002,Otu80,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Barnesiellaceae,Muribaculum
psac02.002,Otu96,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu1172,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.002,Otu36,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu147,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Bacteroidales,Porphyromonadaceae,Alistipes
psac02.002,Otu317,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Rikenellaceae,Alistipes
psac02.002,Otu165,0,0,29808,0,EC,amylopectin,2,Lactobacillales,Lactobacillaceae,Limosilactobacillus
psac02.002,Otu309,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu89,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Duncaniella
psac02.002,Otu76,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu140,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Duncaniella
psac02.002,Otu26,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Duncaniella
psac02.002,Otu472,318,0.1242672919109027,29808,0.0106682769726248,EC,amylopectin,2,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.002,Otu59,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu132,0,0,29808,0,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Dysosmobacter
psac02.002,Otu398,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Barnesiellaceae,Barnesiella
psac02.002,Otu64,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.002,Otu203,0,0,29808,0,EC,amylopectin,2,Bacteroidales,Sphingobacteriaceae,Sphingobacterium
psac02.002,Otu141,0,0,29808,0,EC,amylopectin,2,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
psac02.002,Otu108,0,0,29808,0,EC,amylopectin,2,Burkholderiales,Sutterellaceae,Parasutterella
psac02.002,Otu196,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.002,Otu103,0,0,29808,0,EC,amylopectin,2,Clostridiales,Lachnospiraceae,Acetatifactor
psac02.002,Otu422,1,3.9077764751856197e-4,29808,3.3548040794417606e-5,EC,amylopectin,2,Clostridiales,Ruminococcaceae,Clostridium_IV
