seqid,OTU,read_count,sporo_read_count,rel_abd,domain,phylum,class,order,family,genus,mouse_type,polysacc,replicate
psac.001,Otu1568,0,26722,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,1
psac.001,Otu811,0,26722,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,EC,amylopectin,1
psac.001,Otu1826,0,26722,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,1
psac.001,Otu1872,0,26722,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,EC,amylopectin,1
psac.001,Otu1976,0,26722,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,1
psac.001,Otu1973,0,26722,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,EC,amylopectin,1
psac.001,Otu1806,0,26722,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,EC,amylopectin,1
psac.001,Otu2067,0,26722,0,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Prauserella,EC,amylopectin,1
psac.002,Otu15,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu11,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu6,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,amylopectin,2
psac.002,Otu18,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu9,0,3,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,EC,amylopectin,2
psac.002,Otu34,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dubosiella,EC,amylopectin,2
psac.002,Otu48,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu73,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,EC,amylopectin,2
psac.002,Otu37,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,amylopectin,2
psac.002,Otu234,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,amylopectin,2
psac.002,Otu50,2,3,0.15384615384615385,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,EC,amylopectin,2
psac.002,Otu133,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Bacteroides,EC,amylopectin,2
psac.002,Otu4,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,EC,amylopectin,2
psac.002,Otu8,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,EC,amylopectin,2
psac.002,Otu123,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,amylopectin,2
psac.002,Otu136,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,EC,amylopectin,2
psac.002,Otu346,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,EC,amylopectin,2
psac.002,Otu513,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,EC,amylopectin,2
psac.002,Otu367,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,EC,amylopectin,2
psac.002,Otu53,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,EC,amylopectin,2
psac.002,Otu93,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa,EC,amylopectin,2
psac.002,Otu7,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,amylopectin,2
psac.002,Otu334,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,amylopectin,2
psac.002,Otu44,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,EC,amylopectin,2
psac.002,Otu153,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_2,Alkaliphilus,EC,amylopectin,2
psac.002,Otu120,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,EC,amylopectin,2
psac.002,Otu102,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,EC,amylopectin,2
psac.002,Otu205,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,amylopectin,2
psac.002,Otu32,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,EC,amylopectin,2
psac.002,Otu338,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,amylopectin,2
psac.002,Otu406,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,EC,amylopectin,2
psac.002,Otu68,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,amylopectin,2
psac.002,Otu311,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,EC,amylopectin,2
psac.002,Otu389,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,EC,amylopectin,2
psac.002,Otu117,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter,EC,amylopectin,2
psac.002,Otu106,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,EC,amylopectin,2
psac.002,Otu258,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,EC,amylopectin,2
psac.002,Otu60,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Lawsonibacter,EC,amylopectin,2
psac.002,Otu433,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,EC,amylopectin,2
psac.002,Otu33,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,amylopectin,2
psac.002,Otu24,4,3,0.3076923076923077,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu5,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu281,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,EC,amylopectin,2
psac.002,Otu459,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,EC,amylopectin,2
psac.002,Otu23,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu3,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,amylopectin,2
psac.002,Otu175,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,amylopectin,2
psac.002,Otu21,4,3,0.3076923076923077,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,EC,amylopectin,2
psac.002,Otu193,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,amylopectin,2
psac.002,Otu39,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu40,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Barnesiella,EC,amylopectin,2
psac.002,Otu76,0,3,0,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,EC,amylopectin,2
psac.002,Otu12,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu90,2,3,0.15384615384615385,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,EC,amylopectin,2
psac.002,Otu130,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter,EC,amylopectin,2
psac.002,Otu151,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,amylopectin,2
psac.002,Otu748,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum,EC,amylopectin,2
psac.002,Otu17,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu2,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,EC,amylopectin,2
psac.002,Otu22,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu484,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,EC,amylopectin,2
psac.002,Otu521,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Phocea,EC,amylopectin,2
psac.002,Otu42,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu30,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu43,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu58,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu20,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu70,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,EC,amylopectin,2
psac.002,Otu86,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu75,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu77,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,amylopectin,2
psac.002,Otu63,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu94,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu269,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu824,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Mogibacterium,EC,amylopectin,2
psac.002,Otu46,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu390,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,EC,amylopectin,2
psac.002,Otu170,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu567,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu190,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,EC,amylopectin,2
psac.002,Otu668,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,EC,amylopectin,2
psac.002,Otu393,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,EC,amylopectin,2
psac.002,Otu747,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,EC,amylopectin,2
psac.002,Otu682,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,amylopectin,2
psac.002,Otu978,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenisphaera,EC,amylopectin,2
psac.002,Otu1100,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,amylopectin,2
psac.002,Otu1689,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Tepidibaculum,EC,amylopectin,2
psac.002,Otu168,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,amylopectin,2
psac.002,Otu1130,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,EC,amylopectin,2
psac.002,Otu632,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,EC,amylopectin,2
psac.002,Otu55,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,EC,amylopectin,2
psac.002,Otu1318,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,2
psac.002,Otu207,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,EC,amylopectin,2
psac.002,Otu1625,0,3,0,NA,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Streptophyta,EC,amylopectin,2
psac.002,Otu62,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,amylopectin,2
psac.002,Otu98,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu28,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,EC,amylopectin,2
psac.002,Otu31,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,amylopectin,2
psac.002,Otu147,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Alistipes,EC,amylopectin,2
psac.002,Otu891,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu145,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Alistipes,EC,amylopectin,2
psac.002,Otu163,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,EC,amylopectin,2
psac.002,Otu138,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,amylopectin,2
psac.002,Otu550,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu398,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,EC,amylopectin,2
psac.002,Otu199,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Sphingobacteriaceae,Sphingobacterium,EC,amylopectin,2
psac.002,Otu139,0,3,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,EC,amylopectin,2
psac.002,Otu118,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,EC,amylopectin,2
psac.002,Otu329,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,EC,amylopectin,2
psac.002,Otu246,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,EC,amylopectin,2
psac.002,Otu178,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,amylopectin,2
psac.002,Otu89,0,3,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,EC,amylopectin,2
psac.002,Otu1079,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu788,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu496,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,EC,amylopectin,2
psac.002,Otu1357,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,EC,amylopectin,2
psac.002,Otu303,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Turicimonas,EC,amylopectin,2
psac.002,Otu1015,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu606,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,EC,amylopectin,2
psac.002,Otu599,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,EC,amylopectin,2
psac.002,Otu289,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,EC,amylopectin,2
psac.002,Otu576,0,3,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,EC,amylopectin,2
psac.002,Otu1223,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu658,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu742,1,3,0.07692307692307693,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,EC,amylopectin,2
psac.002,Otu1305,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1380,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1480,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1011,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,EC,amylopectin,2
psac.002,Otu1292,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,EC,amylopectin,2
psac.002,Otu603,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,EC,amylopectin,2
psac.002,Otu662,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,EC,amylopectin,2
psac.002,Otu1320,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu455,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,amylopectin,2
psac.002,Otu561,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,EC,amylopectin,2
psac.002,Otu141,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,amylopectin,2
psac.002,Otu1647,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,EC,amylopectin,2
psac.002,Otu1796,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,EC,amylopectin,2
psac.002,Otu1970,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,EC,amylopectin,2
psac.002,Otu1207,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1655,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1746,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,2
psac.002,Otu1786,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Lawsonellaceae,Lawsonella,EC,amylopectin,2
psac.002,Otu1476,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,EC,amylopectin,2
psac.002,Otu472,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,amylopectin,2
psac.002,Otu1590,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,2
psac.002,Otu2037,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,EC,amylopectin,2
psac.002,Otu1985,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,EC,amylopectin,2
psac.002,Otu1904,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,EC,amylopectin,2
psac.002,Otu1622,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,amylopectin,2
psac.002,Otu2018,0,3,0,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,EC,amylopectin,2
psac.002,Otu1382,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,EC,amylopectin,2
psac.002,Otu1738,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,2
psac.002,Otu1779,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,EC,amylopectin,2
psac.002,Otu26,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,amylopectin,2
psac.002,Otu698,0,3,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Sphingobacteriaceae,Pedobacter,EC,amylopectin,2
psac.002,Otu763,0,3,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,EC,amylopectin,2
psac.002,Otu1801,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,EC,amylopectin,2
psac.002,Otu1389,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1811,0,3,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,EC,amylopectin,2
psac.002,Otu1823,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,EC,amylopectin,2
psac.002,Otu1403,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,EC,amylopectin,2
psac.002,Otu1974,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,EC,amylopectin,2
psac.002,Otu1614,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1760,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu2044,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,EC,amylopectin,2
psac.002,Otu1510,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1903,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1304,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1449,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,2
psac.002,Otu1770,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1592,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,2
psac.002,Otu1971,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,2
psac.002,Otu1979,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,amylopectin,2
psac.002,Otu1916,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,amylopectin,2
psac.002,Otu1743,0,3,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,EC,amylopectin,2
psac.002,Otu1013,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,EC,amylopectin,2
