gene,postFMT_2_jejunum
gene_3723468,1
gene_3523048,1
gene_4011383,1
DSM22607_11_GL0116276,1
gene_4183459,1
gene_3498183,1
gene_4257210,1
gene_2815785,1
gene_3819569,1
gene_4362722,1
gene_3469193,1
gene_4466336,1
gene_3762835,1
gene_3643561,1
gene_2712223,1
gene_3396625,1
gene_2472174,1
gene_3812106,1
G1-3A_GL0022879,1
gene_2496127,1
gene_1949854,1
gene_2205309,1
gene_4497731,1
gene_2490019,1
gene_3267177,1
gene_3086971,1
DSM22607_3_GL0204854,1
gene_3223848,1
gene_4113162,1
gene_3984377,1
gene_1995738,1
gene_4262088,1
gene_4137241,1
gene_3741603,1
gene_2985889,1
gene_3101389,1
gene_4543431,1
gene_2559807,1
gene_3322379,1
gene_3421624,1
gene_3805675,1
gene_3863251,1
gene_3221822,1
gene_3748621,1
gene_3601820,1
gene_2283003,1
gene_3622770,1
gene_4043123,1
gene_4080578,1
gene_3891070,1
gene_3146583,1
gene_2858356,1
gene_3945248,1
Food_14_GL0016816,1
gene_2708234,1
gene_1409801,1
MH-0-5_GL0030116,1
gene_4252486,1
gene_3425140,1
gene_4029218,1
gene_2365790,1
NZ_RAYH01000003.1_cds_WP_015011478.1_326,1
gene_4017749,1
gene_2842719,1
gene_4473134,1
gene_4131073,1
gene_3774299,1
gene_4244164,1
gene_2781441,1
gene_3725112,1
gene_3183999,1
gene_2314585,1
gene_3063173,1
gene_4031870,1
S-Fe4_GL0010879,1
gene_182427,1
gene_3672441,1
gene_2280113,1
gene_4401677,1
gene_3701477,1
gene_3815964,1
gene_4478388,1
gene_3037323,1
gene_3739988,1
gene_2751429,1
gene_4221602,1
gene_2084197,1
gene_4502582,1
gene_3307183,1
gene_3614009,1
gene_3321272,1
gene_3970439,1
gene_3181694,1
gene_2909136,1
gene_3861437,1
S-Fe20_GL0056167,1
gene_4411271,1
gene_4236642,1
gene_3584459,1
gene_3974263,1
gene_3816363,1
gene_2312074,1
Food_9_GL0165823,1
gene_4381649,1
gene_4030745,1
gene_1834345,1
S-Fe10_GL0080691,1
gene_2143126,1
gene_2540910,1
gene_3549452,1
gene_2804012,1
gene_3485939,1
gene_2393902,1
gene_2690605,1
gene_2209829,1
gene_4252957,1
gene_3717720,1
gene_3645458,1
gene_3589085,1
gene_3349447,1
gene_4488744,1
gene_3166205,1
gene_2884138,1
gene_4592810,1
gene_2988213,1
gene_2924434,1
S-Fe9_GL0208368,1
gene_2906316,1
gene_4525153,1
gene_3903587,1
gene_3294066,1
gene_3935769,1
NZ_RAYW01000006.1_cds_WP_121698346.1_2263,1
gene_4254101,1
gene_4333821,1
gene_2344143,1
gene_2587365,1
gene_3153757,1
gene_2462620,1
gene_3546927,1
gene_2889795,1
gene_4163848,1
8-2_GL0028703,1
gene_3755665,1
gene_3831257,1
gene_3595754,1
gene_2724845,1
gene_3362086,1
gene_3656477,1
gene_4521105,1
gene_4404164,1
gene_3483111,1
gene_4212496,1
gene_3311863,1
gene_3725657,1
gene_4024737,1
gene_4133135,1
gene_3375615,1
gene_2809859,1
gene_3416457,1
Chow_1_GL0121619,1
gene_3544722,1
gene_2848660,1
gene_2656171,1
gene_4424956,1
gene_4317807,1
gene_3260920,1
gene_4177654,1
gene_3533233,1
gene_2853892,1
gene_4265970,1
gene_4047575,1
gene_2713804,1
gene_2362963,1
gene_3802982,1
gene_3452193,1
gene_2634893,1
gene_3253330,1
gene_3387817,1
gene_3724064,1
gene_3782753,1
gene_1926133,1
gene_4131237,1
gene_3457550,1
gene_4603904,1
gene_3586809,1
AF73-05_10_GL0118351,1
gene_3205420,1
gene_4098052,1
gene_3007422,1
4-7_GL0066786,1
gene_2102074,1
gene_4302463,1
gene_4229238,1
gene_1943941,1
gene_2891752,1
gene_4446929,1
gene_3879303,1
gene_2737854,1
gene_4294265,1
gene_3758001,1
gene_3057994,1
gene_2306412,1
gene_3610829,1
gene_3482252,1
gene_3504854,1
gene_3524323,1
gene_4149403,1
gene_3704764,1
gene_2065189,1
gene_3201087,1
gene_2692673,1
gene_2098072,1
gene_3482921,1
gene_4610435,1
S-Fe16_GL0083531,1
gene_4482325,1
gene_3270979,1
gene_4521093,1
gene_4042425,1
gene_3230228,1
gene_4012940,1
gene_4187469,1
gene_2832031,1
gene_2957754,1
gene_4538116,1
gene_2617660,1
gene_2635710,1
gene_2974277,1
gene_4308667,1
gene_3550510,1
gene_4459368,1
HF-F_1_GL0122142,1
gene_2048965,1
gene_3203462,1
gene_2921417,1
gene_4086627,1
gene_4520744,1
gene_4260865,1
gene_2838052,1
gene_925530,1
gene_4000359,1
gene_2913862,1
gene_3511526,1
gene_3318751,1
gene_4024287,1
gene_4109798,1
gene_4468397,1
gene_2296076,1
gene_4579526,1
gene_2381771,1
gene_4254608,1
6-5_GL0055142,1
gene_3635231,1
gene_3860649,1
gene_2489449,1
gene_2920558,1
gene_4060285,1
gene_2685854,1
gene_3781649,1
gene_3990283,1
gene_4200066,1
gene_3684775,1
gene_2605887,1
gene_4369119,1
gene_3774093,1
gene_4448245,1
gene_4274458,1
gene_4396269,1
gene_3236747,1
gene_4005662,1
gene_3622407,1
gene_3625821,1
gene_3737563,1
gene_4635671,1
gene_4376197,1
gene_3263542,1
gene_2637977,1
gene_4084793,1
gene_2620946,1
gene_4103619,1
gene_4207172,1
gene_3007247,1
gene_2969532,1
gene_3286223,1
Group2-3A_GL0127965,1
gene_4311193,1
gene_4212187,1
gene_4049329,1
gene_3145593,1
gene_2152495,1
gene_3055653,1
gene_3345201,1
gene_4449298,1
gene_4637611,1
gene_3019515,1
gene_2608086,1
gene_4397605,1
gene_4576497,1
gene_3585941,1
gene_2547344,1
gene_3513638,1
gene_2809858,1
gene_3689747,1
gene_4110854,1
gene_2372799,1
gene_2668676,1
gene_2904368,1
gene_3343193,1
gene_2659349,1
gene_4012345,1
gene_4060642,1
gene_3053937,1
gene_4608089,1
gene_3744102,1
gene_3866869,1
gene_2001292,1
MH-6-2_GL0127466,1
gene_3484611,1
gene_3585776,1
gene_4347998,1
gene_3139012,1
gene_4634177,1
gene_4261055,1
gene_2607747,1
gene_3808126,1
gene_3334584,1
gene_4448311,1
gene_4478336,1
gene_2508257,1
gene_4324292,1
gene_4439247,1
gene_3192313,1
gene_2274042,1
gene_4152333,1
gene_3472296,1
gene_4547694,1
gene_3801840,1
gene_4416068,1
gene_4383622,1
gene_4386518,1
gene_2268859,1
gene_4498684,1
gene_4575829,1
gene_3044009,1
gene_4111476,1
gene_3674111,1
gene_3051696,1
gene_4001431,1
gene_2379676,1
gene_2408509,1
gene_4094323,1
gene_3574934,1
gene_4247703,1
AF73-05_6_GL0062707,1
gene_4534637,1
gene_2517806,1
gene_3285904,1
gene_4352300,1
gene_4423412,1
gene_3037640,1
gene_4321483,1
gene_3674063,1
gene_3231646,1
gene_3426137,1
gene_4458205,1
gene_2566494,1
gene_2202733,1
gene_3547776,1
NZ_RAYH01000027.1_cds_WP_120363212.1_2739,1
HF-F_2_GL0368924,1
gene_3289142,1
gene_4095260,1
Food_7_GL0201024,1
gene_4149394,1
gene_2967448,1
gene_3112554,1
gene_3419481,1
gene_4073868,1
AF73-05_5_GL0210649,1
gene_3274079,1
gene_3920326,1
gene_4484538,1
gene_3448255,1
gene_3321196,1
gene_2393387,1
gene_4017976,1
gene_4001212,1
gene_3328000,1
gene_3313653,1
gene_3315314,1
gene_4228208,1
gene_3532970,1
gene_2948864,1
gene_3165096,1
gene_4022842,1
gene_3852776,1
gene_4343260,1
gene_4547357,1
gene_2772960,1
gene_3755316,1
gene_3024768,1
gene_2620123,1
gene_3495829,1
gene_3866820,1
gene_4050076,1
gene_4451721,1
gene_3572799,1
S-Fe9_GL0271389,1
gene_2929438,1
gene_4475898,1
gene_2290400,1
gene_3617856,1
gene_2264557,1
gene_3018871,1
gene_4063093,1
gene_4636702,1
gene_4055430,1
gene_3958076,1
gene_4118345,1
gene_3812532,1
gene_3452163,1
gene_3046720,1
gene_2928333,1
gene_3498930,1
gene_3056855,1
gene_3233477,1
gene_2505498,1
gene_2804821,1
gene_2936340,1
gene_2246597,1
MC-6-5_GL0066970,1
gene_4626276,1
gene_2703935,1
7-5_GL0049727,1
gene_3125742,1
gene_4136867,1
gene_2493654,1
gene_4146319,1
gene_3870597,1
gene_2653561,1
gene_3453397,1
gene_2385399,1
gene_2909530,1
gene_3133518,1
gene_4406152,1
gene_2264555,1
gene_4358544,1
gene_3087436,1
gene_4494123,1
gene_3901310,1
gene_4339126,1
gene_3062045,1
gene_4470913,1
gene_4200838,1
gene_4557744,1
gene_3376385,1
AF73-05_11_GL0213323,1
gene_4091892,1
gene_3842075,1
gene_4108944,1
gene_4091128,1
gene_3984863,1
gene_3490267,1
gene_2738498,1
gene_4232606,1
gene_4198975,1
gene_2440548,1
gene_2114286,1
gene_3706475,1
gene_3508710,1
gene_2927478,1
gene_4314286,1
gene_2897651,1
gene_3840559,1
gene_3004745,1
gene_4333037,1
gene_3398496,1
gene_3538216,1
gene_4618623,1
gene_3358242,1
gene_3283711,1
gene_2643239,1
gene_2388654,1
gene_3911548,1
gene_3735769,1
gene_2468519,1
gene_3725863,1
gene_3313848,1
gene_3389874,1
gene_3687191,1
Food_2_GL0294814,1
gene_2767426,1
gene_4265309,1
gene_4312529,1
gene_3491547,1
gene_4550233,1
gene_3083165,1
gene_2344936,1
gene_1806565,1
gene_3383715,1
gene_4430421,1
gene_4097072,1
gene_3091555,1
G1-1A_GL0066547,1
gene_4000282,1
gene_2069223,1
gene_3351535,1
gene_3498946,1
gene_2812413,1
gene_3921725,1
gene_4142305,1
gene_3025353,1
gene_4313764,1
gene_2498521,1
gene_3719256,1
gene_3373766,1
gene_3486423,1
gene_2120802,1
gene_3822546,1
gene_3540847,1
gene_4493386,1
gene_2631911,1
gene_4621304,1
gene_2259263,1
gene_3852170,1
gene_3466691,1
gene_2829947,1
gene_3814718,1
gene_1078580,1
gene_3971338,1
gene_2810677,1
gene_2307754,1
gene_3078948,1
gene_3930692,1
gene_4152830,1
gene_3800851,1
gene_3955571,1
gene_3135302,1
42_GL0078457,1
gene_3638775,1
gene_4338284,1
gene_3124079,1
gene_4323675,1
gene_4521991,1
gene_3194539,1
gene_4473927,1
gene_2659720,1
gene_3800270,1
gene_4452595,1
gene_3589277,1
gene_3481367,1
gene_3560706,1
gene_3420585,1
gene_4128252,1
gene_4073812,1
3-7_GL0035464,1
gene_3657682,1
gene_2831900,1
gene_3163187,1
gene_4247198,1
gene_4391790,1
gene_4095600,1
gene_3085653,1
gene_3979931,1
gene_2208663,1
gene_4232753,1
gene_2664934,1
gene_3807595,1
gene_4416463,1
gene_3913926,1
gene_1898778,1
gene_3765866,1
gene_3606547,1
gene_1916830,1
gene_4214077,1
gene_1915202,1
gene_4566620,1
gene_3494374,1
gene_3351141,1
gene_4312533,1
gene_3013381,1
gene_4012053,1
gene_2836042,1
gene_3991060,1
gene_3497039,1
gene_3192342,1
gene_3236881,1
gene_3974474,1
gene_3185926,1
gene_4103058,1
gene_2702160,1
gene_3308254,1
gene_4152798,1
1A-dyr1-07_GL0005796,1
gene_2531158,1
gene_3866635,1
gene_3243856,1
gene_3093813,1
gene_3687616,1
gene_3589535,1
gene_4303807,1
gene_2824351,1
gene_1720457,1
gene_4030976,1
gene_2949662,1
gene_2452900,1
gene_4406210,1
gene_4016833,1
gene_2498745,1
gene_3150248,1
gene_4371885,1
gene_3195008,1
gene_2387425,1
gene_2273952,1
gene_1915767,1
gene_3388288,1
gene_4381353,1
gene_2291057,1
40_GL0062219,1
gene_3463849,1
gene_3573664,1
gene_3161148,1
gene_3581145,1
gene_3768129,1
Group2-4A_GL0185963,1
gene_4093471,1
gene_3112986,1
gene_2205724,1
gene_3467521,1
gene_4412284,1
gene_3028372,1
gene_3905584,1
gene_2613695,1
gene_3271522,1
gene_4164085,1
gene_2469903,1
gene_3554292,1
gene_3502705,1
gene_3642886,1
gene_4255254,1
gene_3219782,1
gene_4221644,1
gene_2348470,1
gene_4619523,1
gene_2973662,1
gene_3330542,1
gene_3010949,1
gene_4533904,1
gene_4388420,1
gene_3065845,1
gene_4177765,1
gene_3351932,1
gene_2452789,1
gene_3969448,1
gene_4046577,1
gene_3653097,1
gene_2405013,1
gene_2707948,1
gene_3232356,1
gene_3665559,1
S-Fe6_GL0192250,1
gene_2646705,1
gene_4489636,1
gene_4250179,1
gene_2583135,1
gene_3737212,1
gene_4315894,1
gene_4371103,1
gene_2631913,1
gene_4619923,1
gene_4321695,1
gene_2552903,1
gene_3933140,1
gene_4627661,1
gene_3176101,1
gene_3859685,1
gene_3168293,1
gene_2769351,1
gene_2306409,1
gene_3573133,1
gene_3435067,1
gene_2796842,1
gene_4497487,1
gene_3197937,1
gene_3272957,1
gene_4297863,1
AF73-05_14_GL0281638,1
gene_3435802,1
gene_3728391,1
gene_3336857,1
gene_3610220,1
gene_4110587,1
gene_2491745,1
gene_3574772,1
S-Fe19_GL0024813,1
gene_3788329,1
MH-6-5_GL0037027,1
gene_2989884,1
gene_3466601,1
gene_3626618,1
G1-4A_GL0040481,1
Chow_4_GL0103581,1
gene_3721375,1
gene_3514144,1
gene_3620972,1
gene_3634712,1
gene_2932539,1
gene_1461036,1
gene_4151360,1
gene_2487701,1
gene_3861252,1
gene_3592883,1
gene_4197108,1
gene_4562191,1
gene_3585306,1
gene_4517009,1
gene_2790346,1
gene_4335078,1
gene_3033351,1
gene_4355880,1
gene_3313419,1
gene_4148039,1
gene_3969774,1
gene_3294746,1
gene_4626547,1
gene_4173676,1
gene_4369667,1
gene_3325750,1
gene_3275584,1
gene_4452639,1
gene_3519436,1
gene_2904507,1
51_GL0128539,1
gene_3808948,1
gene_2776551,1
gene_2794999,1
gene_3903794,1
gene_3132271,1
gene_3820327,1
gene_2768886,1
gene_4510420,1
gene_3534820,1
HF-S_5_GL0150301,1
gene_3504910,1
gene_2259584,1
gene_3257356,1
gene_4635796,1
Food_1_GL0054100,1
gene_3568530,1
gene_4441987,1
gene_4134820,1
gene_4145914,1
gene_3350698,1
gene_3907495,1
gene_4250592,1
gene_4391181,1
gene_4443686,1
gene_4190124,1
gene_3863492,1
gene_2897703,1
gene_3806278,1
gene_2756412,1
gene_3694626,1
gene_4429998,1
gene_3519882,1
gene_3114428,1
gene_3017666,1
gene_2699129,1
gene_4141335,1
gene_3011643,1
gene_3170251,1
gene_4010893,1
gene_4565684,1
gene_3896815,1
gene_4206411,1
gene_3854797,1
gene_4183285,1
gene_3984852,1
gene_3607975,1
gene_4001121,1
gene_4028382,1
gene_4262409,1
gene_2812046,1
gene_3186104,1
gene_3144862,1
gene_3918366,1
gene_3749178,1
gene_3301641,1
gene_3684666,1
gene_3486099,1
gene_3675716,1
gene_2372465,1
gene_4088120,1
gene_3050100,1
gene_4128774,1
8-6_GL0024910,1
gene_3936830,1
S-Fe1_GL0101286,1
gene_2888816,1
HF-S_12_GL0179369,1
gene_3917619,1
gene_4639045,1
gene_4362572,1
gene_4354750,1
gene_3963398,1
gene_3140958,1
gene_3787731,1
gene_4387564,1
gene_3620228,1
gene_2922823,1
gene_2876334,1
gene_4291115,1
gene_1938977,1
gene_4115602,1
gene_3831547,1
gene_3055374,1
gene_3233528,1
gene_3164321,1
OB-1_7_GL0033764,1
gene_3419569,1
gene_2737582,1
gene_4556424,1
S-Fe12_GL0056879,1
gene_3728311,1
gene_4020862,1
gene_2913863,1
gene_3306752,1
gene_2897011,1
gene_4389590,1
HF-S_3_GL0035984,1
MH-6-1_GL0055654,1
gene_3997394,1
gene_3042110,1
gene_3890116,1
gene_4475600,1
gene_2435937,1
gene_2550585,1
gene_3811061,1
gene_3515140,1
gene_3262681,1
gene_4435042,1
gene_3775462,1
gene_3173648,1
HF-F_14_GL0154245,1
AF73-05_10_GL0289634,1
gene_2828146,1
gene_4632415,1
gene_4440277,1
gene_2812289,1
gene_3551973,1
gene_4073066,1
gene_3570717,1
gene_2977969,1
gene_3936732,1
gene_4498890,1
gene_4627567,1
gene_4430832,1
gene_3426312,1
gene_4149196,1
gene_2866426,1
gene_3689871,1
gene_2474550,1
gene_1050859,1
gene_1187008,1
NZ_NHMU01000001.1_cds_WP_071807702.1_1091,1
gene_4334720,1
gene_3800361,1
gene_4548020,1
gene_4416142,1
gene_4358164,1
gene_4598285,1
gene_4087569,1
gene_3938629,1
gene_3173966,1
gene_3665382,1
gene_4276936,1
gene_2514997,1
gene_3341196,1
gene_2575161,1
gene_4149546,1
gene_4054324,1
21_GL0008078,1
gene_2429258,1
gene_3944987,1
gene_3323741,1
gene_4107148,1
gene_4536028,1
gene_4462526,1
gene_1797463,1
gene_4377509,1
gene_3473567,1
gene_3482254,1
gene_3458212,1
gene_3447500,1
gene_3669060,1
gene_3406998,1
gene_2397333,1
gene_4149210,1
gene_4288961,1
gene_3315303,1
gene_4490853,1
gene_2817041,1
gene_4278665,1
gene_4184920,1
gene_2873361,1
gene_3815523,1
gene_4419108,1
gene_2279298,1
gene_3059907,1
gene_3419633,1
gene_2029305,1
gene_3253947,1
gene_3671920,1
gene_2947385,1
gene_2533338,1
gene_3265681,1
gene_3137374,1
gene_3949087,1
gene_3700586,1
gene_3852535,1
gene_4016563,1
MC-6-3_GL0072643,1
gene_3215079,1
gene_3517158,1
gene_3879309,1
gene_4547271,1
gene_3143263,1
gene_4332226,1
gene_3718558,1
gene_3679330,1
gene_3430670,1
gene_4132626,1
gene_2573192,1
gene_3467898,1
gene_3905208,1
gene_3545816,1
gene_3882282,1
gene_2900624,1
G1-1A_GL0110419,1
gene_2663312,1
gene_2992550,1
gene_4063567,1
gene_2605257,1
gene_2861350,1
32_GL0100786,1
gene_3806506,1
gene_3774931,1
gene_4578084,1
gene_3580453,1
gene_3402525,1
gene_3867453,1
gene_4577657,1
gene_4015900,1
gene_4161145,1
gene_2110230,1
gene_3427227,1
gene_3563953,1
gene_3687908,1
Food_8_GL0324900,1
gene_3334842,1
gene_3648961,1
gene_3951850,1
gene_3030012,1
DSM22607_4_GL0153091,1
gene_3087166,1
gene_3422776,1
gene_3826704,1
gene_4352688,1
gene_4012026,1
gene_3297678,1
gene_3023180,1
gene_3105613,1
gene_3684223,1
gene_2534624,1
gene_3443000,1
gene_2951369,1
gene_3759281,1
gene_4144543,1
gene_2715647,1
gene_3873330,1
gene_2288538,1
gene_3952779,1
gene_4296400,1
NZ_NHMT01000001.1_cds_WP_065533463.1_1077,1
gene_2606874,1
gene_3498203,1
gene_3683403,1
gene_2929968,1
gene_3031643,1
gene_2361304,1
gene_3507352,1
gene_4489062,1
gene_3631873,1
gene_2095859,1
gene_3852821,1
gene_2979335,1
gene_4253954,1
gene_3218381,1
gene_2231914,1
gene_3163162,1
gene_3608900,1
gene_3747134,1
gene_3205438,1
gene_1555589,1
OB-1_11_GL0212167,1
gene_2865860,1
gene_3390282,1
gene_3886546,1
gene_3553680,1
gene_3456771,1
gene_4346202,1
gene_3075121,1
gene_2782188,1
gene_4450975,1
gene_2629419,1
NZ_QZFS01000080.1_cds_WP_129182556.1_8432,1
gene_3561083,1
gene_3239099,1
gene_2172149,1
gene_4473731,1
G1-4A_GL0048879,1
gene_2495507,1
gene_3091695,1
gene_4088837,1
Group2-3A_GL0041700,1
gene_4608234,1
gene_3975552,1
Chow_1_GL0174487,1
gene_3448424,1
gene_2307099,1
gene_3554172,1
gene_4068764,1
gene_3306559,1
gene_4372057,1
gene_3799345,1
gene_3251761,1
gene_3671006,1
gene_4039617,1
gene_3465187,1
gene_3160018,1
gene_3442769,1
gene_3455972,1
gene_3284014,1
gene_4221787,1
gene_3517949,1
gene_2752963,1
gene_3675245,1
MH-0-5_GL0144056,1
gene_4128487,1
gene_3304711,1
gene_3248940,1
gene_3671253,1
gene_4617297,1
gene_3601033,1
gene_2990893,1
gene_4449434,1
gene_3286020,1
gene_3724828,1
AF73-05_6_GL0356715,1
gene_3001542,1
gene_3798755,1
gene_4263645,1
gene_4632218,1
gene_2780133,1
gene_3373956,1
gene_4455699,1
gene_3512741,1
gene_3506098,1
gene_4637303,1
gene_4422746,1
gene_2088685,1
gene_3219767,1
gene_2849536,1
gene_3958539,1
gene_3696565,1
gene_4560352,1
gene_2472679,1
gene_3369395,1
gene_3894330,1
gene_4545077,1
gene_4614157,1
gene_2619496,1
gene_4408699,1
gene_2619491,1
20_GL0093901,1
gene_4542781,1
gene_4385608,1
gene_4635827,1
gene_3830314,1
gene_3373901,1
gene_2463173,1
gene_2560647,1
gene_3284418,1
gene_4444802,1
gene_3799142,1
gene_3640874,1
gene_2807651,1
gene_4091018,1
gene_3388307,1
gene_4256394,1
gene_3803575,1
gene_3693035,1
gene_3954314,1
gene_2392870,1
gene_3848750,1
gene_2643974,1
gene_2926456,1
gene_4091216,1
gene_3952978,1
gene_3839215,1
gene_2767200,1
gene_3663977,1
gene_3527162,1
gene_3039365,1
gene_4557366,1
gene_2164552,1
gene_1690499,1
gene_3164259,1
gene_2607621,1
gene_3332458,1
gene_3409369,1
gene_2166973,1
gene_3989578,1
gene_4367587,1
gene_2661467,1
gene_4341065,1
gene_3729323,1
gene_3729921,1
gene_3801948,1
gene_3379389,1
Group2-7A_GL0008039,1
HF-F_11_GL0141950,1
gene_4371654,1
gene_3983854,1
gene_4122966,1
gene_2814966,1
gene_4118699,1
gene_4283748,1
gene_2062802,1
gene_3418247,1
gene_3657139,1
gene_3237365,1
gene_3236993,1
gene_2299331,1
gene_4187461,1
1-1_GL0013450,1
gene_3137137,1
gene_3142064,1
gene_4258909,1
gene_2585078,1
gene_2257825,1
gene_4487150,1
gene_4064856,1
gene_4400589,1
gene_2881196,1
gene_3609389,1
gene_2656892,1
gene_4324134,1
gene_3819273,1
gene_3873311,1
gene_3998484,1
gene_1535320,1
gene_3344009,1
gene_4492344,1
gene_1837382,1
gene_4525603,1
gene_1540045,1
gene_2792104,1
gene_2950198,1
gene_4558611,1
gene_3750992,1
gene_3790159,1
gene_3839254,1
Chow_5_GL0084417,1
gene_3583156,1
gene_4495498,1
gene_3748784,1
gene_2829312,1
gene_2592848,1
gene_4604523,1
8-8_GL0050200,1
gene_2772476,1
gene_4231371,1
gene_3035979,1
gene_3130635,1
gene_3930790,1
gene_4263308,1
gene_3734305,1
gene_4472795,1
gene_2999210,1
gene_4585772,1
gene_4611880,1
gene_3704027,1
gene_4413621,1
gene_2411504,1
gene_2466307,1
gene_3020321,1
gene_4492657,1
gene_2428959,1
gene_3445576,1
MC-0-3_GL0092186,1
gene_4056855,1
gene_4438135,1
gene_3659305,1
gene_4261690,1
gene_4126326,1
gene_2926873,1
gene_3868646,1
gene_2832032,1
gene_4066184,1
gene_3753846,1
gene_3576100,1
gene_2713085,1
gene_4627489,1
gene_4252387,1
gene_2580856,1
gene_4365402,1
gene_3669464,1
gene_3078271,1
gene_4312390,1
gene_2887854,1
gene_3326757,1
gene_4428565,1
gene_4222622,1
gene_4088836,1
Food_14_GL0114178,1
gene_2897592,1
gene_2848322,1
gene_3218739,1
gene_4333517,1
gene_3595830,1
gene_3144605,1
53_GL0064339,1
26_GL0017864,1
Food_5_GL0355827,1
gene_4231806,1
Food_10_GL0180629,1
HF-F_10_GL0117768,1
38_GL0036218,1
gene_4339243,1
gene_3481650,1
gene_4556529,1
gene_3066842,1
gene_4116577,1
gene_2840508,1
gene_4211271,1
gene_1726296,1
gene_3305171,1
gene_3101890,1
gene_3923929,1
gene_2838513,1
gene_2408345,1
gene_4528263,1
gene_3350212,1
gene_4258841,1
gene_2355991,1
gene_4367014,1
gene_2750227,1
4-4_GL0098952,1
gene_3364356,1
gene_4474983,1
gene_4377904,1
Food_6_GL0314924,1
gene_2700376,1
gene_2317229,1
gene_3425052,1
gene_2114283,1
gene_3399770,1
gene_4417272,1
gene_4355395,1
gene_3494527,1
gene_3632738,1
gene_4545483,1
gene_2267798,1
gene_3378739,1
gene_3997305,1
gene_3996033,1
gene_2583341,1
gene_2773121,1
gene_2974639,1
gene_4461829,1
gene_4451472,1
gene_4506747,1
gene_4555730,1
gene_3882291,1
gene_2334406,1
gene_3671328,1
gene_4006577,1
gene_3528814,1
gene_4102336,1
gene_4501670,1
1-1_GL0021287,1
NZ_RAYH01000010.1_cds_WP_002519558.1_1629,1
gene_3324543,1
gene_3341123,1
gene_2631253,1
gene_4338774,1
gene_3107881,1
gene_3544462,1
gene_3469083,1
gene_2998520,1
gene_3482574,1
gene_3879947,1
gene_4633633,1
gene_3316929,1
gene_3591959,1
gene_3443317,1
gene_3114144,1
gene_3615308,1
gene_4105700,1
gene_3610796,1
gene_3616853,1
gene_2179548,1
gene_3792238,1
gene_4096635,1
gene_4254003,1
gene_3334041,1
1-7_GL0111002,1
gene_4082958,1
Chow_4_GL0012206,1
gene_3437941,1
gene_4514197,1
gene_3569999,1
gene_3734202,1
gene_3623358,1
gene_3076601,1
gene_2699393,1
gene_2367994,1
gene_3453633,1
gene_3249048,1
gene_4624224,1
gene_3388271,1
gene_3037414,1
gene_3011109,1
gene_4391213,1
gene_2215356,1
gene_4507159,1
gene_3608098,1
gene_3846974,1
gene_4465468,1
gene_4332884,1
gene_3564551,1
gene_2557583,1
gene_2155226,1
gene_3310644,1
gene_2837174,1
gene_4430363,1
gene_3527387,1
gene_3997109,1
gene_4201439,1
gene_3270260,1
gene_2150567,1
gene_4235943,1
gene_4269060,1
gene_3266206,1
gene_4187361,1
gene_4382929,1
gene_4125979,1
gene_4564587,1
gene_2708191,1
gene_2498687,1
gene_4618269,1
10_GL0098006,1
gene_4225133,1
gene_4021451,1
gene_3968722,1
gene_3747653,1
gene_3766000,1
gene_3712819,1
S-Fe9_GL0109440,1
gene_3336382,1
gene_4214059,1
gene_3075250,1
gene_3559177,1
DSM22607_7_GL0185560,1
gene_3486323,1
gene_3550765,1
gene_4453156,1
gene_3145246,1
gene_3816425,1
gene_4314089,1
gene_2785985,1
gene_3807007,1
gene_4175451,1
gene_4421050,1
gene_3135135,1
gene_3251674,1
gene_3193414,1
gene_4088167,1
gene_2450316,1
gene_3555860,1
gene_3678233,1
gene_3773988,1
gene_4002657,1
gene_4191392,1
gene_2041724,1
gene_2545221,1
gene_3276738,1
gene_3960315,1
gene_4135291,1
gene_3509209,1
gene_4319768,1
gene_3792191,1
gene_3914802,1
gene_3116892,1
gene_2718949,1
gene_3357529,1
gene_2901082,1
gene_3608042,1
gene_4039118,1
gene_2945807,1
gene_4113169,1
gene_3014491,1
gene_3822433,1
gene_4511143,1
gene_3101970,1
gene_2769770,1
gene_4386772,1
gene_2250668,1
gene_4275574,1
gene_2572298,1
gene_3321556,1
gene_3531662,1
gene_2798345,1
NZ_KB822463.1_cds_3593,1
