gene,postFMT_1_duodenum
gene_3460949,3517
gene_3823417,3514
gene_4471155,3505
gene_4247181,3504
gene_3638608,3500
gene_2960316,3499
gene_3224473,3498
gene_3487896,3494
gene_3952481,3487
gene_3284991,3484
gene_4441498,3476
gene_4076446,3472
gene_4517788,3461
gene_2403163,3445
gene_4551145,3443
gene_3369022,3437
gene_4214790,3435
gene_4021342,3426
gene_3813131,3423
gene_4375749,3423
gene_4629999,3422
gene_4103682,3422
gene_2870586,3416
gene_3024445,3413
gene_3397605,3413
gene_3236789,3412
gene_4291186,3409
gene_4631408,3409
gene_3757682,3408
gene_4023574,3405
gene_3160558,3399
gene_4089109,3396
gene_4194280,3376
gene_4241568,3375
gene_4115873,3374
gene_3778329,3373
gene_4292228,3366
gene_3761008,3360
gene_4607190,3359
gene_2396716,3350
gene_3577630,3343
gene_4050349,3341
gene_2187964,3336
gene_3975977,3330
gene_4342427,3326
gene_4370760,3319
gene_4104294,3312
gene_3162651,3312
gene_3169507,3309
gene_2624757,3306
gene_4365283,3298
gene_3125400,3282
gene_4442443,3281
gene_4446864,3279
gene_3342270,3261
gene_3659142,3261
gene_4573737,3259
gene_4008014,3253
Food_11_GL0357206,3252
gene_4335671,3238
gene_3788614,3223
gene_4491746,3210
gene_3507903,3207
gene_2839180,3205
gene_4183607,3198
gene_3843954,3182
gene_2891628,3182
gene_4145712,3181
gene_4430789,3173
gene_3753724,3170
gene_4541878,3168
gene_3952487,3165
gene_4619635,3154
gene_3340959,3149
gene_3701052,3143
gene_3335160,3142
gene_3928063,3136
gene_4633114,3133
gene_4593768,3128
gene_4559732,3125
HF-F_2_GL0008562,3113
gene_4103030,3112
gene_3283102,3105
gene_3826634,3101
gene_4237820,3093
gene_2554635,3090
gene_2759629,3086
gene_3611061,3084
gene_4277213,3079
gene_4442367,3079
gene_3549334,3068
gene_4536111,3068
gene_3877033,3055
gene_4367958,3051
gene_3441169,3050
gene_4512223,3050
gene_3504372,3048
gene_3422685,3034
gene_3948070,3028
gene_4499199,3028
gene_4348082,3025
gene_2579591,3014
gene_4498628,3013
gene_3031888,2997
gene_2598436,2997
gene_4437088,2992
gene_3754200,2976
gene_4258739,2962
gene_4595285,2961
gene_3357055,2950
gene_4214931,2942
gene_3070690,2938
gene_4545706,2935
gene_2589919,2935
gene_2542392,2917
gene_3251442,2915
gene_3889287,2904
gene_4257004,2903
gene_4562113,2902
gene_4216501,2899
gene_4242330,2893
gene_3966376,2873
gene_3154440,2871
gene_4471424,2870
gene_2985365,2862
gene_4544603,2859
gene_4374499,2854
gene_3203716,2850
gene_3359107,2847
gene_3636022,2833
gene_4438048,2827
gene_3951783,2826
gene_4000393,2815
gene_3823424,2813
gene_2684484,2808
gene_3420703,2807
gene_3770444,2802
gene_4043107,2792
gene_2779193,2777
gene_3919807,2773
gene_2801116,2771
gene_4132911,2738
gene_2564296,2728
gene_4397118,2725
gene_4314512,2711
gene_3721413,2686
gene_3909592,2672
gene_4129389,2666
gene_2920034,2663
gene_4437326,2661
gene_3605075,2654
gene_3422684,2650
gene_4158662,2639
gene_4110883,2633
gene_3407587,2625
gene_3696814,2623
gene_4015660,2618
gene_3195928,2608
gene_4384710,2606
gene_4556772,2604
gene_4158073,2597
gene_3788687,2596
gene_4593553,2596
gene_4506981,2593
gene_3750879,2591
gene_4017616,2586
gene_4515345,2585
gene_4290748,2581
gene_4498685,2580
gene_3295179,2580
gene_3924558,2579
gene_4540846,2577
HF-F_4_GL0315444,2568
gene_2655864,2568
gene_3764832,2558
gene_4431481,2553
gene_3489285,2552
gene_4203001,2550
gene_3360102,2550
gene_3860130,2541
gene_3766831,2529
gene_2584443,2529
gene_4198066,2526
gene_4058580,2507
gene_3298039,2506
gene_3839417,2498
gene_4510842,2495
gene_2113055,2494
gene_4258903,2491
gene_3573195,2490
gene_4401875,2490
gene_2073551,2489
gene_4631316,2484
gene_4162304,2480
gene_3990632,2478
gene_2884174,2475
gene_2709517,2474
gene_4480472,2461
gene_4561988,2451
gene_2801242,2449
gene_3575376,2437
gene_3783768,2435
gene_3573009,2435
gene_4375748,2427
gene_4172387,2424
gene_4415572,2416
gene_4574498,2405
gene_4264963,2387
gene_4084415,2379
gene_4061037,2368
gene_2877394,2367
gene_3559517,2360
gene_3703836,2359
gene_3325611,2353
gene_4623413,2349
gene_3061667,2346
gene_4580879,2344
gene_4030026,2326
gene_3814702,2318
gene_4287701,2309
gene_4341527,2304
gene_3616119,2302
gene_4064017,2296
gene_3916811,2295
gene_4373423,2293
gene_3739292,2288
gene_3771904,2280
gene_2660287,2279
gene_2021737,2274
gene_3904656,2267
gene_4022999,2256
gene_3614375,2254
gene_4273003,2253
gene_3963550,2246
gene_4375326,2234
gene_4216454,2230
gene_3823489,2222
gene_3809061,2222
gene_3595036,2213
gene_4330099,2211
gene_4188448,2204
gene_4134797,2198
gene_4362721,2193
gene_3858975,2192
gene_3507312,2191
gene_4474332,2189
gene_4060894,2181
gene_2135555,2174
gene_3986268,2171
gene_2267147,2169
gene_3364519,2166
gene_4279980,2165
gene_4354034,2163
gene_4181212,2161
gene_3794844,2151
gene_4059908,2149
gene_3811695,2148
gene_3957926,2146
gene_2505865,2132
gene_4089213,2129
gene_2444978,2126
gene_4602026,2125
gene_4358785,2118
gene_4420865,2108
gene_2617804,2106
gene_3630332,2104
gene_3032579,2100
gene_3537486,2092
gene_4411896,2092
gene_2698357,2087
gene_4333933,2081
gene_3967584,2073
gene_3916745,2073
gene_4228096,2069
gene_3197931,2066
gene_4477933,2063
gene_4611582,2063
gene_3609578,2057
gene_4468469,2056
gene_4632766,2051
gene_4084315,2046
gene_3449131,2045
gene_3855165,2040
gene_4101749,2033
gene_4379000,2027
gene_2204013,2022
gene_3943715,2019
gene_4555675,2019
gene_3020242,2017
gene_4554458,2015
gene_3365449,2015
gene_3487488,2006
gene_3840202,1996
gene_4000699,1977
gene_4280422,1976
gene_3972840,1956
gene_3654226,1950
gene_3768436,1950
gene_4213637,1947
gene_3944439,1943
gene_3188393,1936
gene_4259576,1934
gene_3219872,1934
gene_3835984,1930
gene_4622983,1919
gene_3346227,1911
gene_4428354,1901
gene_4203266,1897
gene_1502962,1889
gene_3506278,1884
gene_4130075,1877
gene_4325564,1875
gene_4390929,1871
gene_4517544,1868
gene_4529898,1865
gene_3576320,1847
gene_3759426,1846
gene_4446143,1843
gene_3990386,1842
gene_3745320,1841
gene_4497718,1841
gene_2611139,1840
gene_3722866,1838
gene_2788208,1833
gene_4089021,1831
gene_3584310,1828
gene_4589746,1824
gene_4600913,1822
gene_3474815,1820
gene_3688763,1804
gene_4522995,1804
gene_3331625,1804
gene_4185632,1797
gene_1941510,1796
gene_3331960,1794
gene_4615558,1794
gene_2847665,1793
gene_4369583,1788
gene_3889728,1786
gene_4169248,1781
gene_2476692,1780
gene_3994719,1771
gene_4462152,1763
gene_3924852,1757
gene_3616404,1754
gene_4141481,1748
gene_1875936,1747
gene_3271489,1745
gene_4386247,1742
gene_4560857,1720
gene_2524915,1705
gene_4351018,1703
gene_2788830,1703
gene_4631309,1700
gene_4577484,1691
gene_3249174,1690
gene_2742702,1688
gene_4092115,1686
gene_4468583,1683
gene_4637644,1680
gene_1165785,1679
gene_4624891,1677
gene_4015698,1676
gene_3081265,1672
gene_3552221,1671
gene_2773699,1667
gene_4502920,1664
gene_4035484,1664
gene_4252021,1662
gene_3732078,1657
gene_3840831,1645
gene_3989276,1644
gene_3293372,1643
gene_4296261,1642
Group2-8A_GL0229637,1641
gene_4212152,1638
gene_4021956,1626
gene_3873644,1625
gene_4313014,1611
gene_4092677,1611
gene_4562189,1611
gene_4391556,1600
gene_4163167,1596
gene_4174056,1593
gene_3940464,1592
gene_4511255,1591
gene_4393318,1590
gene_3062715,1585
gene_3909470,1568
gene_2657736,1550
gene_4151988,1540
gene_3847449,1533
gene_3953890,1517
gene_4441422,1513
gene_3583869,1512
gene_2414653,1504
gene_3582945,1502
gene_3773662,1500
gene_4202278,1495
gene_4153794,1490
gene_4290312,1485
gene_4542451,1468
gene_4335797,1465
gene_3399198,1459
gene_2818634,1459
gene_3963551,1456
gene_4244735,1446
gene_2997011,1442
gene_4185014,1440
gene_3641927,1439
gene_4535067,1439
gene_4364997,1423
gene_3080780,1412
gene_4445555,1411
gene_4468467,1403
gene_4567892,1400
gene_4008420,1388
gene_2656692,1384
gene_3849227,1382
gene_4006380,1380
gene_2354909,1378
gene_4328530,1374
gene_2807698,1373
gene_3869922,1373
gene_4200765,1369
gene_3566605,1368
gene_2967397,1357
gene_3231474,1353
gene_4403330,1353
gene_3993766,1348
gene_3980150,1346
gene_3605400,1340
gene_3213514,1339
gene_3316083,1331
gene_4203265,1327
gene_3344040,1325
gene_3433474,1320
gene_3099512,1314
gene_4535336,1314
gene_4513491,1303
gene_4479686,1302
gene_4009003,1298
gene_4373426,1297
gene_4092853,1294
gene_3853012,1293
gene_4370459,1290
gene_2124271,1284
gene_3685063,1281
gene_4548444,1279
gene_3314060,1276
gene_4341592,1274
gene_2920033,1273
gene_4459673,1273
gene_3612424,1271
gene_4278302,1271
gene_4244737,1262
gene_4035184,1261
gene_4393951,1260
gene_3260888,1256
gene_3243515,1252
gene_3817704,1241
gene_4186822,1240
gene_3160105,1239
gene_3333521,1230
gene_4232255,1230
gene_2862978,1228
gene_4104838,1226
gene_3987264,1220
gene_4476415,1208
gene_3554812,1206
gene_2678024,1206
gene_4464421,1203
gene_3551526,1203
gene_4435083,1202
gene_3923781,1202
Food_11_GL0016298,1199
gene_2924220,1197
gene_3481693,1193
gene_4570571,1188
gene_3085907,1175
gene_4628721,1173
gene_1801273,1172
gene_4472124,1171
gene_2601849,1165
gene_4243841,1158
gene_4344958,1158
gene_4138698,1154
Food_9_GL0258854,1153
gene_4224045,1148
gene_4461645,1146
gene_3445883,1144
gene_4519626,1143
gene_4252706,1139
gene_4028612,1129
gene_3522274,1123
gene_4212504,1122
gene_4050792,1121
gene_4621326,1119
gene_2907201,1117
G1-1A_GL0050052,1107
gene_4604793,1106
gene_4626145,1101
gene_2730300,1101
gene_3284749,1100
gene_3874153,1092
gene_3334043,1088
gene_3971759,1082
gene_4232289,1081
gene_3909116,1072
gene_3831271,1071
gene_4394567,1070
gene_4486366,1069
gene_3773062,1058
gene_3052833,1052
gene_4443023,1047
gene_4638513,1043
gene_4439604,1040
gene_4058078,1038
gene_540419,1026
gene_3354879,1026
gene_1308757,1018
gene_3741646,1016
gene_4511254,1016
gene_3755691,1006
gene_3347461,1000
gene_4548235,1000
gene_4367625,999
gene_4077529,998
gene_4498466,994
gene_4333890,992
6-8_GL0029701,991
gene_3836223,985
gene_3574736,977
gene_4158231,973
gene_4604275,973
gene_4189171,968
gene_3437138,967
gene_4343858,967
gene_2027914,965
gene_3813420,960
gene_4598258,957
gene_4238188,957
gene_4629269,954
gene_3838998,954
gene_3299601,953
gene_3589727,953
gene_2234702,953
gene_2863323,951
gene_2903645,950
gene_4383205,949
gene_2930587,942
gene_4329118,941
gene_4077702,940
gene_4170541,939
gene_3152681,934
gene_3798663,934
gene_4188445,931
gene_3156566,911
gene_4272797,908
gene_4520988,908
gene_3546744,893
gene_4198065,893
gene_4394111,892
gene_2831467,891
gene_3399418,890
gene_3712372,887
gene_3748997,886
gene_3458484,886
gene_3902047,875
gene_4199689,874
gene_3224900,872
gene_3595151,870
gene_1842198,866
gene_3289459,865
gene_3591157,862
gene_3920373,862
gene_3482988,852
gene_3403811,845
gene_2672380,844
gene_3978891,843
gene_1026049,841
gene_3955283,833
gene_4182243,830
gene_2585850,828
gene_3950018,827
gene_3804655,823
gene_2507107,822
gene_4560934,820
gene_2794976,820
gene_2836084,818
gene_2898235,817
gene_4286093,816
gene_4021872,814
gene_4186579,811
gene_4094261,809
gene_4516378,807
gene_3927039,806
gene_2880591,805
gene_2607397,804
gene_3788612,803
gene_4295313,794
gene_4177082,794
gene_4318549,792
gene_3126436,784
gene_3684336,778
gene_4057972,770
gene_4434977,763
gene_3554842,762
gene_4259615,759
gene_4473505,756
gene_4443621,755
gene_3613912,753
gene_4529291,751
Food_10_GL0066534,749
gene_3588741,749
gene_3229463,742
gene_2905494,742
gene_4394921,739
gene_4020953,734
gene_4622897,728
gene_4031457,722
gene_3712344,717
gene_4420282,716
gene_4627868,713
gene_3178868,710
gene_3869451,701
gene_3983201,699
HF-S_8_GL0298285,699
gene_3380098,695
gene_4573592,695
gene_4195443,694
gene_4629151,693
gene_3889558,691
gene_1681961,688
gene_4100492,681
gene_4442738,680
gene_4349042,678
gene_3965892,677
gene_2282922,675
gene_4574508,672
gene_3795525,669
gene_4014243,661
gene_4635455,653
gene_4058249,651
gene_4586369,650
gene_3757065,645
gene_3995572,642
gene_3577811,639
gene_4369413,635
gene_4064433,629
gene_4083949,627
gene_3041554,625
gene_4062643,621
gene_4615444,618
gene_3495041,616
gene_3702398,615
gene_4226864,609
gene_3151780,609
gene_3440799,608
gene_2669432,608
gene_4513554,606
gene_3467498,605
gene_3999384,603
gene_4245204,603
gene_2476695,603
gene_1801269,601
gene_4273994,598
gene_3798027,598
gene_3021686,598
gene_3223108,598
gene_3904347,595
gene_4074583,593
gene_4621657,585
gene_3084798,582
gene_4317045,581
gene_3317314,576
gene_3041983,575
gene_4449852,573
gene_4206593,573
gene_3860177,573
gene_3656247,560
gene_3308587,558
gene_3782006,557
gene_4559652,554
gene_2908450,552
gene_2828115,551
gene_2807419,547
gene_4564896,547
gene_4564552,547
gene_4025479,546
gene_3741661,544
gene_4634990,540
gene_1796315,540
gene_3697908,539
gene_4363993,537
gene_4582584,536
gene_3539583,532
gene_3937009,531
gene_2979519,531
gene_1801275,530
gene_4634806,521
gene_1400312,520
gene_4459324,520
gene_4584537,519
gene_4164545,519
gene_3074511,519
gene_3751552,518
4-8_GL0068539,518
gene_2525172,516
gene_3246675,516
gene_2231849,515
gene_3675170,511
gene_2501807,508
gene_3992124,506
gene_2807420,505
gene_4303281,505
gene_4333121,503
gene_4299182,500
gene_2997683,500
gene_4639497,498
gene_3609243,496
gene_3518954,496
gene_3438740,495
gene_2318072,494
gene_4272177,494
gene_2635240,488
gene_3041866,488
gene_3232543,486
gene_3864243,483
gene_4057995,477
gene_3534764,476
gene_3544651,475
gene_1026056,473
gene_3616451,473
gene_3007758,472
gene_4271033,471
gene_3888283,469
gene_4624516,468
AF73-05_8_GL0386864,467
gene_3740879,466
gene_4446246,465
gene_3208047,465
gene_4134348,465
gene_2497113,462
gene_2906442,462
gene_3082409,460
gene_3953007,460
gene_3538811,459
gene_3836026,459
gene_3349576,459
gene_2780734,458
gene_4484928,455
10_GL0037899,455
gene_3769439,454
gene_3619898,453
gene_4619994,453
gene_3191984,452
Food_9_GL0416870,452
gene_3019709,450
gene_4124753,449
gene_4399192,447
gene_3189359,447
gene_3942773,445
4-8_GL0125181,445
gene_2979460,444
gene_4268029,444
gene_4369389,443
gene_4064745,442
gene_3891795,441
gene_3485452,441
gene_3922142,441
gene_2741080,440
gene_3353168,440
gene_4371861,440
gene_4007255,436
gene_3793678,435
gene_4362860,435
gene_4252744,435
gene_3388839,435
gene_3909959,434
gene_3436117,434
gene_3691332,433
gene_4315004,432
gene_3338441,430
gene_4076253,430
gene_4037220,428
gene_2829367,428
gene_2043202,427
gene_4389427,427
gene_3926518,426
gene_4150642,425
gene_4454816,424
gene_3221598,423
gene_4515011,423
gene_3320975,423
gene_3539187,422
gene_3114394,421
gene_4087384,421
gene_3229889,420
gene_3120216,417
gene_2404970,416
gene_2330501,416
gene_4213252,415
gene_3749228,414
gene_4196444,413
gene_3088536,412
gene_4056718,412
gene_3241215,412
gene_3659031,411
gene_1994827,410
gene_3852726,409
gene_3377691,409
gene_4414120,407
gene_2537019,407
gene_3190542,407
gene_2241564,406
gene_4271358,405
gene_3843080,405
gene_2128227,404
gene_4386064,404
gene_1760260,403
gene_4392425,403
gene_1398152,403
gene_3930031,402
gene_3171552,402
gene_4533624,402
gene_3864813,401
gene_2755000,401
gene_3016753,401
gene_4617700,401
gene_2903631,400
gene_3531789,400
gene_4454277,400
gene_3165623,399
gene_4019767,399
gene_4257775,399
gene_4559731,398
gene_4501335,398
gene_3181942,397
gene_4158732,397
gene_3786210,397
gene_3791683,396
gene_4404413,396
gene_3441757,395
gene_4128700,395
gene_4267290,395
gene_3203908,394
gene_3604879,393
gene_4158395,393
gene_3872891,393
gene_4421225,393
gene_3037322,393
gene_3907540,392
gene_4062216,391
gene_3805983,390
gene_3480383,390
gene_3568808,390
gene_3925128,389
gene_2971417,389
gene_2971878,388
gene_4062882,387
gene_3932088,387
gene_3326742,387
gene_4178017,385
gene_4429379,385
gene_4479174,385
gene_3721322,384
gene_4433435,384
gene_3531908,384
gene_2314398,383
gene_3308635,382
gene_3491618,380
gene_4009577,378
gene_3288084,378
gene_2723483,377
gene_3531141,377
gene_3392844,376
gene_4527402,375
gene_2476467,375
gene_3854967,375
gene_3552823,375
gene_4003132,373
gene_4344153,373
gene_4327375,372
gene_4308567,372
gene_2840538,372
gene_4430711,372
gene_2956328,372
gene_4370791,371
gene_4343413,371
gene_3507841,370
gene_2114564,369
gene_4548229,369
gene_2624410,368
gene_4549457,367
gene_4369128,367
gene_2664238,366
gene_3245328,366
gene_4382701,366
gene_3152684,366
HF-F_5_GL0101465,366
gene_4330678,365
gene_4322513,365
27_GL0085325,364
gene_4336986,364
gene_2013835,363
gene_2950784,363
gene_4506083,363
gene_2697239,363
gene_4242777,363
gene_2500429,362
gene_3540867,362
gene_3474384,362
gene_3812019,361
gene_4487284,360
gene_3580669,360
gene_3501060,360
gene_1875934,360
gene_4225353,360
gene_4626050,359
gene_3665955,359
gene_3539584,358
gene_2655519,358
gene_2893334,356
gene_4516870,356
gene_4225823,356
gene_4549003,355
gene_2968920,355
gene_3138773,355
gene_3796468,355
gene_4410843,354
gene_4606428,354
gene_3360411,354
gene_2969134,353
gene_4233646,353
gene_2938726,353
gene_3101528,353
gene_3988888,352
gene_2516905,352
gene_2999740,352
gene_4138778,351
gene_4563424,351
gene_4204923,351
gene_4119150,350
26_GL0055056,350
gene_4149514,350
gene_4071697,350
gene_4553178,350
gene_4042065,350
gene_4555614,349
gene_3279156,349
gene_3732438,349
gene_4000532,348
gene_3487721,348
gene_4547239,348
gene_3527197,348
gene_3341150,347
gene_2412021,347
gene_4574066,347
gene_4020360,347
gene_3489250,346
gene_3768273,346
gene_2146578,346
gene_4542493,344
gene_3085275,344
gene_3080896,344
gene_3156184,344
gene_4493884,344
gene_4351765,344
gene_1454868,344
gene_4111488,344
gene_4524556,343
gene_4365305,343
gene_4249799,343
gene_4240192,343
gene_4388281,343
DSM22607_3_GL0200065,343
gene_3802989,343
gene_4428009,343
gene_4551605,343
gene_4257021,343
gene_4252019,342
gene_4403189,342
gene_2423425,342
gene_2278439,341
gene_3707051,341
gene_3728606,341
gene_3073903,341
gene_4601333,340
gene_3153484,340
gene_2814879,340
gene_4625063,340
gene_3645846,340
gene_2452976,340
gene_4237203,340
gene_3266366,339
gene_3620297,339
gene_2799301,339
gene_3718247,339
gene_4561808,339
gene_2682172,339
gene_3959314,339
gene_4436873,338
gene_1925183,338
gene_3003808,337
gene_4285614,337
55_GL0085882,337
gene_4246911,337
gene_3804100,337
gene_4081700,337
gene_3982069,336
gene_4362625,336
gene_3937028,336
gene_3053402,335
gene_3383690,335
gene_3725564,335
gene_4225267,335
gene_3928612,334
gene_3179389,334
gene_4599981,334
gene_4633741,334
gene_3679686,334
gene_4215693,334
gene_3674524,334
gene_4371377,334
gene_2426100,333
gene_4605576,333
gene_3836290,333
gene_4221506,333
gene_3905967,333
gene_3664724,333
gene_3871672,333
gene_3662133,333
gene_3010581,333
gene_3342549,332
gene_3083204,332
gene_4367740,332
gene_3736748,332
gene_3358134,332
gene_4618627,331
gene_4082457,331
gene_2948675,331
19_GL0066769,331
gene_2617190,331
gene_3068429,331
gene_3462121,331
gene_3863150,331
gene_3247974,331
gene_2928081,331
gene_3395106,330
gene_2736341,330
gene_3294775,329
gene_4379080,329
gene_3297059,329
gene_4395857,328
gene_4200495,328
gene_3368895,328
gene_3661100,328
gene_3615811,327
gene_4365188,327
gene_1567482,327
gene_4066796,326
gene_3691104,326
gene_3730337,326
gene_4617292,326
gene_4390509,326
gene_4496556,325
gene_4076305,325
gene_3517020,324
gene_4557543,324
gene_2815952,324
gene_3231882,324
gene_3104078,324
gene_3667161,324
gene_3345193,324
gene_2847622,324
gene_3753079,323
gene_4528964,323
gene_4540509,323
gene_4338807,323
gene_3037334,323
gene_3946330,323
gene_4168708,323
gene_4632657,323
gene_3337090,322
gene_4048194,322
gene_2670561,322
gene_3358176,322
gene_2998635,322
gene_4101588,322
gene_2751174,322
gene_1696021,322
gene_3193873,321
gene_2483710,321
gene_4252325,321
gene_4519955,321
gene_3700433,321
