gene,postFMT_4_duodenum
gene_3737321,6572
gene_4022371,6570
gene_4536800,6570
gene_3026649,6555
gene_4238847,6549
gene_3729402,6537
gene_3442602,6536
gene_2839877,6518
gene_3661365,6506
gene_3169507,6501
gene_2751765,6500
gene_4549415,6479
gene_3910851,6461
gene_3985927,6456
gene_4099202,6447
gene_4497927,6435
gene_3819729,6416
gene_4089109,6411
gene_3441169,6385
gene_4328904,6374
gene_3460949,6356
gene_3874223,6334
gene_3420703,6315
gene_3224473,6315
gene_4023574,6282
gene_2403163,6267
gene_3024445,6215
gene_2960316,6206
gene_4389605,6206
gene_3952481,6194
gene_3647451,6191
gene_3761008,6190
gene_3284991,6177
gene_4103030,6174
gene_3815982,6169
gene_4573737,6167
gene_3757682,6166
gene_4237820,6165
gene_4520504,6118
gene_3823417,6092
gene_4442367,6090
gene_4613965,6083
gene_4551145,6081
gene_4050349,6062
gene_3928063,6034
gene_3952487,6031
gene_3369022,6028
gene_3778329,6018
gene_4214790,5994
gene_4335671,5993
gene_3754200,5993
gene_3813131,5991
gene_3160558,5990
gene_3487896,5988
gene_4629999,5988
gene_4103682,5970
HF-F_2_GL0008562,5967
gene_4370760,5955
gene_3638608,5929
gene_4631408,5924
gene_4277213,5918
gene_4375749,5916
gene_4000393,5911
gene_3342270,5875
gene_4595285,5873
gene_4541878,5873
gene_4442443,5872
gene_4291186,5855
gene_4292228,5842
gene_3397605,5841
gene_4115873,5838
gene_4437326,5828
gene_4374499,5815
gene_3975977,5815
gene_4499199,5814
gene_3236789,5770
gene_3162651,5753
gene_4008014,5747
gene_3203716,5746
gene_3966376,5707
gene_4491746,5696
gene_4342427,5693
gene_3843954,5687
gene_2542392,5674
gene_2554635,5671
Food_11_GL0357206,5654
gene_4183607,5648
gene_4545706,5644
gene_4471424,5644
gene_2839180,5640
gene_3357055,5634
gene_3125400,5630
gene_4241568,5630
gene_3507903,5607
gene_3283102,5606
gene_3753724,5597
gene_3701052,5594
gene_3889287,5581
gene_4559732,5579
gene_4104294,5574
gene_4043107,5566
gene_4257004,5562
gene_2564296,5541
gene_2598436,5540
gene_3788614,5540
gene_2624757,5537
gene_3335160,5529
gene_4365283,5523
gene_2759629,5523
gene_4593768,5519
gene_3422685,5515
gene_4619635,5508
gene_4562113,5491
gene_3340959,5474
gene_3605075,5454
gene_2579591,5423
gene_4145712,5408
gene_3826634,5399
gene_4216501,5375
gene_4633114,5352
gene_3611061,5349
gene_4437088,5348
gene_3877033,5335
gene_4512223,5331
gene_4498628,5317
gene_4348082,5314
gene_3070690,5310
gene_3549334,5295
gene_3360102,5289
gene_4214931,5263
gene_3504372,5260
gene_3948070,5241
gene_4515345,5240
gene_4242330,5238
gene_4017616,5223
gene_3696814,5218
gene_3919807,5188
gene_4084415,5176
gene_2801116,5154
gene_4058580,5146
gene_4544603,5129
gene_3636022,5128
gene_4314512,5123
gene_3154440,5113
gene_4132911,5108
HF-F_4_GL0315444,5105
gene_3251442,5101
gene_3359107,5095
gene_3951783,5079
gene_4110883,5077
gene_3614375,5069
gene_4129389,5052
gene_2589919,5042
gene_2684484,5039
gene_3031888,5038
gene_3721413,5036
gene_3195928,5023
gene_2073551,5019
gene_3823424,4998
gene_3770444,4997
gene_4540846,4986
gene_4258739,4978
gene_2779193,4970
gene_4510842,4969
gene_3575376,4962
gene_3924558,4952
gene_3823489,4942
gene_4536111,4923
gene_4593553,4897
gene_2985365,4860
gene_3507312,4837
gene_3407587,4825
gene_4367958,4808
gene_3766831,4786
gene_2920034,4774
gene_4438048,4760
gene_4401875,4757
gene_2709517,4749
gene_3916811,4729
gene_4574498,4724
gene_3449131,4719
gene_4158662,4707
gene_2655864,4704
gene_4556772,4701
gene_3703836,4693
gene_3909592,4682
gene_3957926,4678
gene_3783768,4667
gene_3422684,4667
gene_4089213,4625
gene_4181212,4614
gene_4580879,4597
gene_2021737,4593
gene_3325611,4585
gene_4384710,4573
gene_4162304,4565
gene_4158073,4530
gene_4623413,4527
gene_4506981,4527
gene_3750879,4520
gene_4631316,4518
gene_4290748,4514
gene_4397118,4513
gene_4431481,4510
gene_3295179,4509
gene_4333933,4506
gene_3860130,4490
gene_3489285,4481
gene_4498685,4476
gene_3764832,4473
gene_4015660,4462
gene_4341527,4449
gene_4198066,4430
gene_3839417,4427
gene_4258903,4422
gene_3858975,4418
gene_2884174,4414
gene_4428354,4400
gene_4061037,4394
gene_4480472,4392
gene_3990632,4385
gene_4172387,4367
gene_4130075,4356
gene_3298039,4355
gene_2617804,4353
gene_3967584,4333
gene_4362721,4327
gene_4264963,4320
gene_2801242,4314
gene_2113055,4298
gene_4059908,4283
gene_3573195,4280
gene_3219872,4257
gene_2698357,4246
gene_2877394,4243
gene_4375748,4242
gene_4273003,4200
gene_4203001,4187
gene_4555675,4185
gene_2584443,4185
gene_2135555,4185
gene_4084315,4184
gene_4373423,4183
gene_4561988,4178
gene_4287701,4176
gene_3364519,4173
gene_4420865,4165
gene_4216454,4162
gene_3573009,4141
gene_4415572,4139
gene_4351018,4137
gene_3771904,4129
gene_3963550,4125
gene_2660287,4107
gene_3904656,4106
gene_3616119,4090
gene_3061667,4086
gene_3986268,4068
gene_3788687,4061
gene_4560857,4051
gene_3595036,4041
gene_4101749,4039
gene_2611139,4027
gene_4022999,4003
gene_4188448,3988
gene_4064017,3987
gene_4134797,3975
gene_3916745,3975
gene_3559517,3957
gene_4060894,3946
gene_4611582,3922
gene_3814702,3921
gene_3994719,3919
gene_3032579,3908
gene_4030026,3906
gene_4354034,3900
gene_2267147,3898
gene_4259576,3892
gene_3630332,3882
gene_3989276,3879
gene_4000699,3851
gene_4602026,3850
gene_3972840,3849
gene_4554458,3840
gene_2505865,3837
gene_3487488,3822
gene_2444978,3821
gene_3739292,3811
gene_4474332,3788
gene_4330099,3782
gene_3924852,3763
gene_3188393,3762
gene_3616404,3755
gene_3768436,3754
gene_4375326,3753
gene_3346227,3753
gene_3197931,3749
gene_4477933,3725
gene_4632766,3711
gene_3794844,3710
gene_3609578,3706
gene_3811695,3695
gene_4203266,3685
gene_3809061,3679
gene_4358785,3675
gene_3537486,3673
gene_4468469,3672
gene_3331625,3663
gene_3745320,3659
gene_3020242,3625
gene_4228096,3625
gene_4379000,3622
gene_3943715,3620
gene_4529898,3619
gene_4279980,3618
gene_4411896,3586
gene_3855165,3567
gene_1875936,3555
gene_4213637,3540
gene_3889728,3522
gene_4517544,3518
gene_3944439,3506
gene_2204013,3501
gene_3835984,3495
gene_1502962,3493
gene_4296261,3489
gene_4624891,3488
gene_3365449,3483
gene_3840202,3440
gene_4369583,3434
gene_4386247,3429
gene_3552221,3426
gene_4089021,3408
gene_4522995,3400
gene_3990386,3396
gene_3654226,3386
gene_3732078,3349
gene_4202278,3335
gene_3759426,3329
gene_4600913,3324
gene_4390929,3323
gene_4280422,3318
gene_3249174,3314
gene_2847665,3296
gene_2524915,3289
gene_3506278,3278
gene_4092115,3267
gene_1941510,3266
gene_4015698,3261
gene_3584310,3257
gene_4589746,3245
gene_4325564,3238
gene_3688763,3218
gene_4141481,3211
gene_3271489,3206
gene_4622983,3204
Group2-8A_GL0229637,3203
gene_4497718,3201
gene_2788208,3197
gene_2773699,3196
gene_2476692,3196
gene_3331960,3175
gene_3840831,3167
gene_4169248,3147
gene_4615558,3134
gene_3576320,3112
gene_4403330,3099
gene_4637644,3098
gene_2788830,3090
gene_3722866,3073
gene_4562189,3048
gene_4313014,3039
gene_3474815,3037
gene_4035484,3033
gene_3909470,3031
gene_4462152,3027
gene_4185632,3024
gene_4446143,3010
gene_4092677,3001
gene_4577484,2997
gene_3080780,2994
gene_3293372,2991
gene_2818634,2988
gene_3582945,2977
gene_4631309,2951
gene_2354909,2942
gene_4212152,2924
gene_4393318,2922
gene_1165785,2910
gene_3231474,2908
gene_4252021,2903
gene_4502920,2900
gene_3433474,2898
gene_2414653,2895
gene_4151988,2886
gene_3081265,2883
gene_3869922,2865
gene_2657736,2865
gene_4468583,2851
gene_3773662,2839
gene_2742702,2812
gene_3940464,2807
gene_4391556,2805
gene_4163167,2798
gene_3847449,2797
gene_4021956,2771
gene_3316083,2756
gene_4244735,2753
gene_4200765,2747
gene_3873644,2735
gene_4373426,2731
gene_3566605,2731
gene_4511255,2730
gene_4567892,2721
gene_3963551,2719
gene_3583869,2712
gene_3334043,2691
gene_3062715,2689
gene_4542451,2688
gene_4335797,2687
gene_4441422,2685
gene_4006380,2684
gene_4535067,2677
gene_4174056,2653
gene_4203265,2649
gene_4513491,2642
gene_4468467,2598
gene_4535336,2597
gene_4138698,2588
gene_4185014,2586
gene_4476415,2576
gene_3399198,2576
gene_3160105,2575
gene_1801273,2573
gene_2997011,2542
gene_4393951,2532
gene_4459673,2530
gene_4290312,2528
gene_2124271,2524
gene_3641927,2524
gene_2656692,2524
gene_4472124,2522
gene_3260888,2520
gene_4479686,2513
gene_3099512,2503
gene_3953890,2496
gene_3612424,2489
gene_4445555,2481
Food_11_GL0016298,2480
gene_3685063,2463
gene_2967397,2457
gene_4370459,2457
gene_3909116,2455
gene_3551526,2455
gene_2924220,2429
gene_4328530,2427
gene_3923781,2411
gene_4153794,2403
gene_4364997,2398
gene_2807698,2397
gene_4008420,2395
gene_3085907,2392
gene_4009003,2382
G1-1A_GL0050052,2381
gene_3554812,2365
gene_3817704,2358
gene_3980150,2356
gene_3849227,2342
gene_3853012,2340
gene_4278302,2340
gene_4035184,2333
gene_4244737,2314
gene_4028612,2312
gene_4570571,2306
gene_3314060,2292
gene_3344040,2291
gene_3993766,2272
gene_3481693,2264
gene_2601849,2264
gene_4092853,2263
gene_3213514,2261
gene_3605400,2261
gene_4464421,2254
gene_4341592,2229
gene_3243515,2229
gene_3445883,2224
gene_3354879,2222
gene_4519626,2219
gene_4439604,2214
gene_3813420,2212
gene_4232289,2200
gene_4486366,2191
gene_4243841,2186
gene_3052833,2186
gene_4232255,2185
gene_3522274,2179
gene_2920033,2167
gene_4224045,2147
gene_4252706,2146
gene_4104838,2145
gene_2678024,2140
gene_3333521,2129
gene_4435083,2125
gene_2730300,2118
gene_4050792,2100
gene_4626145,2096
gene_3987264,2095
gene_4186822,2092
gene_4628721,2080
gene_4629269,2074
gene_4621326,2053
gene_3595151,2048
gene_3755691,2043
gene_4548444,2037
gene_4498466,2034
gene_4212504,2024
gene_4560934,2019
gene_3831271,2013
gene_4344958,2005
gene_3284749,1998
Food_9_GL0258854,1990
gene_1308757,1972
gene_4238188,1972
6-8_GL0029701,1945
gene_4333890,1931
gene_4461645,1931
gene_4511254,1925
gene_4343858,1923
gene_3874153,1921
gene_3347461,1919
gene_3152681,1917
gene_4443023,1910
gene_3399418,1909
gene_3773062,1905
gene_2907201,1880
gene_3971759,1870
gene_2862978,1856
gene_4604793,1854
gene_4077702,1852
gene_3546744,1848
gene_3289459,1833
gene_4394567,1833
gene_3741646,1807
gene_4548235,1797
gene_4604275,1794
gene_1026049,1794
gene_4367625,1793
gene_2903645,1778
gene_3437138,1778
gene_3458484,1769
gene_4031457,1750
gene_2930587,1747
gene_4077529,1747
gene_2027914,1742
gene_4638513,1735
gene_3299601,1729
gene_3798663,1728
gene_2672380,1727
gene_3836223,1722
gene_4058078,1721
gene_540419,1720
gene_4198065,1707
gene_3574736,1704
gene_2831467,1696
gene_4094261,1694
gene_4329118,1685
gene_2585850,1678
gene_4394111,1665
gene_2863323,1663
gene_4158231,1657
gene_4021872,1654
gene_4186579,1648
gene_4520988,1642
gene_4188445,1633
gene_4383205,1631
gene_2507107,1629
gene_4272797,1623
gene_4189171,1622
gene_2234702,1617
gene_4516378,1615
gene_4170541,1614
gene_3224900,1614
gene_3156566,1611
gene_4598258,1609
gene_2794976,1602
gene_4573592,1593
gene_3589727,1592
gene_4057972,1587
gene_2607397,1584
gene_3838998,1584
gene_4177082,1581
gene_4443621,1572
Food_10_GL0066534,1565
gene_3788612,1554
gene_3902047,1548
gene_1681961,1546
gene_4286093,1546
gene_2836084,1544
gene_3950018,1542
gene_1842198,1540
gene_4622897,1539
gene_4529291,1527
gene_3748997,1527
gene_3126436,1521
gene_3955283,1518
gene_3591157,1502
gene_4182243,1501
gene_3482988,1482
gene_3712344,1478
gene_4259615,1478
gene_3920373,1472
gene_3380098,1469
gene_3757065,1463
gene_3712372,1457
gene_4199689,1451
gene_3804655,1442
gene_2898235,1430
gene_3554842,1427
gene_4349042,1417
gene_3178868,1409
gene_2880591,1399
gene_3978891,1394
gene_4014243,1388
gene_4195443,1388
gene_4627868,1382
gene_3223108,1380
gene_2282922,1379
gene_4318549,1379
gene_4635455,1374
gene_4295313,1371
gene_3041554,1369
gene_4634806,1366
gene_3229463,1363
gene_3965892,1355
gene_3983201,1352
gene_4442738,1345
gene_4058249,1339
gene_3577811,1337
gene_3613912,1336
gene_4100492,1333
gene_4473505,1328
gene_4020953,1328
gene_2669432,1324
gene_4434977,1309
gene_3927039,1298
gene_4273994,1285
gene_3151780,1283
gene_3588741,1282
gene_3403811,1279
gene_4025479,1272
gene_4394921,1263
gene_3495041,1262
gene_3684336,1256
gene_3995572,1255
gene_4629151,1239
gene_4420282,1225
gene_3518954,1223
gene_1801275,1213
gene_4245204,1213
gene_4083949,1211
gene_4619994,1192
gene_4226864,1190
gene_3440799,1187
gene_3084798,1187
gene_3795525,1182
gene_3317314,1181
gene_3467498,1180
gene_2476695,1176
gene_3889558,1174
gene_3021686,1172
gene_4449852,1171
gene_4074583,1166
gene_3751552,1164
gene_3675170,1160
HF-S_8_GL0298285,1154
gene_4369413,1144
gene_3999384,1144
gene_4586369,1141
gene_3656247,1140
4-8_GL0125181,1139
gene_2231849,1136
gene_1801269,1135
gene_3702398,1130
gene_4574508,1129
gene_4064433,1129
gene_4513554,1122
gene_3308587,1122
gene_3869451,1121
gene_4559652,1120
gene_3852726,1116
gene_4062643,1114
gene_3697908,1114
gene_3741661,1113
gene_3798027,1111
gene_3782006,1104
gene_2828115,1100
gene_4615444,1080
gene_4317045,1080
gene_2979519,1068
gene_2497113,1066
gene_4501335,1062
gene_2905494,1050
gene_4363993,1049
gene_3246675,1044
gene_4564552,1043
gene_1400312,1042
gene_4333121,1038
gene_4584537,1037
4-8_GL0068539,1026
gene_3992124,1025
gene_4582584,1024
gene_3904347,1022
gene_2807419,1020
gene_3609243,1017
gene_4564896,1016
gene_1796315,1015
gene_3353168,1013
gene_2997683,1010
gene_2908450,1006
gene_4206593,1001
gene_4164545,999
gene_3232543,999
gene_2501807,996
gene_2318072,991
gene_3864243,982
gene_3041866,980
gene_3539583,980
gene_3860177,979
gene_4271033,977
gene_4621657,974
gene_3937009,973
gene_4634990,970
gene_3942773,968
gene_2780734,968
gene_3074511,966
gene_3041983,953
gene_2525172,952
gene_4624516,952
AF73-05_8_GL0386864,946
gene_4272177,942
gene_3019709,937
gene_3888283,935
gene_2807420,934
gene_3191984,933
gene_4459324,933
gene_3438740,922
gene_3926518,920
gene_3891795,918
gene_2043202,916
gene_4057995,909
gene_2979460,908
gene_2956328,906
gene_3616451,900
gene_3922142,895
gene_3114394,888
gene_3534764,885
gene_4087384,883
gene_3953007,882
gene_3619898,879
gene_4076253,875
gene_3544651,875
gene_4303281,874
gene_4299182,873
gene_4369389,869
10_GL0037899,869
gene_3088536,867
gene_3836026,867
gene_4421225,867
gene_3349576,866
gene_3538811,866
gene_3208047,858
gene_3740879,857
gene_3491618,854
gene_3791683,854
gene_2330501,854
gene_3539187,854
gene_4484928,854
gene_2635240,849
gene_3388839,848
gene_4082457,847
gene_4515011,846
gene_2723483,842
gene_4134348,841
gene_4454816,837
gene_4315004,834
gene_3082409,828
gene_2741080,827
gene_4639497,826
gene_3909959,825
gene_4399192,821
gene_1398152,819
gene_3793678,818
gene_2903631,815
gene_2755000,812
Food_9_GL0416870,811
gene_3691332,806
gene_4549457,806
gene_4252744,804
gene_3221598,803
gene_4037220,803
gene_3165623,802
gene_3843080,802
gene_3531908,801
gene_4367740,800
gene_2906442,800
gene_3436117,799
gene_2241564,797
gene_4150642,796
gene_3326742,796
gene_3485452,795
gene_3308635,794
gene_4559731,792
gene_3007758,791
gene_4414120,790
gene_3368895,790
gene_4516870,789
gene_4617700,788
gene_3229889,787
gene_4403189,785
gene_4446246,782
gene_2664238,780
gene_3932088,779
gene_4386064,777
gene_4268029,776
gene_1026056,773
gene_4064745,773
gene_3659031,772
gene_4056718,770
gene_4371861,769
gene_3288084,769
gene_4007255,768
gene_4271358,767
gene_3016753,765
gene_3930031,764
gene_3338441,764
gene_1760260,764
gene_4327375,763
gene_3769439,761
gene_4158395,759
gene_4362860,758
gene_4551605,758
gene_3297059,755
26_GL0055056,754
gene_4479174,752
gene_4225267,749
gene_1994827,749
gene_3320975,747
gene_2128227,747
gene_3189359,747
gene_3531789,746
gene_4392425,746
gene_4196444,745
gene_2404970,745
gene_3674524,744
gene_3864813,743
gene_4308567,742
gene_3190542,741
gene_3854967,741
gene_2114564,739
gene_2537019,738
gene_3786210,738
gene_4533624,737
gene_2013835,737
gene_2314398,736
gene_3120216,735
gene_4213252,735
gene_4019767,732
gene_3665955,731
gene_4548229,729
gene_4246911,728
gene_4267290,728
gene_4158732,727
gene_3749228,726
gene_4433435,726
gene_3480383,724
gene_4370791,723
gene_2670561,722
gene_3907540,722
gene_3872891,721
gene_4404413,721
gene_4304291,720
gene_3171552,719
gene_4267068,718
gene_4178017,717
gene_3604879,716
gene_4389427,716
gene_4225353,715
gene_4128700,715
gene_3667161,715
gene_4009577,715
gene_4242777,713
gene_4062882,713
gene_2971417,713
gene_2963520,712
gene_4062216,711
gene_4549003,709
gene_3241215,708
gene_3181942,707
gene_4382701,707
gene_4225823,706
gene_3539584,704
gene_3377691,704
gene_4066796,700
gene_4233646,699
gene_4454277,697
gene_3037322,696
gene_4124753,696
gene_2840538,695
gene_2655519,695
gene_4602381,695
gene_2829367,695
gene_3527197,693
gene_3721322,692
gene_2624410,691
27_GL0085325,690
gene_2893334,690
gene_3661100,689
gene_3337090,688
gene_4506083,688
gene_4149514,687
gene_3156184,686
gene_3487721,686
gene_3392844,685
gene_4429379,685
gene_4344153,684
gene_2814879,684
gene_4410843,682
gene_2682172,682
HF-F_5_GL0101465,681
gene_2476467,681
gene_4257021,679
gene_4563424,679
gene_4343413,678
gene_3584278,677
gene_4003132,677
gene_1454868,676
gene_3441757,676
gene_3507841,676
gene_3925128,676
gene_2697239,676
gene_4240192,675
gene_2617190,675
gene_4625526,674
gene_4330678,673
gene_3728606,672
gene_3812019,671
gene_3540867,670
gene_4555614,669
gene_4215562,669
gene_2500429,668
gene_3531141,668
gene_2950784,666
gene_2516905,666
gene_3819288,666
gene_3501060,666
gene_3736748,666
gene_3998049,665
gene_3645846,664
gene_4487284,663
gene_3552823,662
gene_3805983,662
gene_4618627,661
gene_4111488,660
gene_3517020,659
gene_4119150,659
gene_4593323,658
gene_1875934,658
gene_3804100,657
gene_4042065,657
gene_3203908,657
gene_4626050,656
55_GL0085882,656
gene_4076305,655
gene_4379080,655
gene_1696021,654
gene_3712975,654
gene_4524556,654
gene_3085275,654
gene_3360411,653
gene_2423425,653
DSM22607_3_GL0200065,650
gene_4542493,649
gene_3083204,648
gene_4527402,648
gene_3462352,647
gene_3068429,647
gene_3725564,647
gene_4369128,646
gene_2755043,646
gene_3055856,646
gene_4561808,645
gene_3152684,645
gene_3245328,645
gene_4351765,645
gene_4606428,643
gene_4249799,643
gene_2997680,642
gene_4632657,640
gene_2412021,640
gene_4322513,639
gene_4275466,639
gene_3821025,639
gene_3474384,638
gene_3548948,638
gene_3341150,638
gene_4362625,637
gene_4168708,637
gene_2948675,635
gene_4000532,635
gene_4436873,633
gene_3580669,632
gene_3957961,632
gene_3768273,632
gene_3732438,632
gene_2871662,630
gene_4473079,630
gene_3836290,629
gene_4493884,629
gene_3210127,627
gene_4257775,626
gene_4088781,626
gene_3053402,626
gene_4221506,625
gene_4285614,625
gene_3577478,625
gene_4574066,625
gene_3865516,623
gene_4068721,622
gene_3003808,622
gene_3294775,622
gene_2715574,622
gene_2736341,622
gene_4219713,622
gene_3679686,622
gene_2642495,621
gene_2971878,621
gene_3283875,620
gene_3871672,620
gene_3730337,620
gene_4365305,619
gene_3905967,619
gene_3707051,619
gene_3761659,618
gene_4257559,618
gene_2774755,618
gene_3988888,618
gene_3928612,618
gene_2540537,617
gene_3395106,617
gene_4599981,617
gene_3131088,616
gene_4182695,616
gene_2968920,615
gene_2938726,615
gene_4304945,614
gene_3802989,614
gene_3138773,613
gene_2969134,613
gene_4235143,613
gene_3179389,613
gene_4547239,613
gene_3959314,612
gene_2491235,612
gene_3052830,612
gene_3332306,611
